t		Berechnungsdauer
0		0.93984
1		0.973503
2		1.00574
3		1.03836
4		1.0835
5		1.11975
6		1.15413
7		1.19744
8		1.2313
9		1.26439
10		1.30657
11		1.33691
12		1.36698
13		1.39713
14		1.44373
15		1.47377
16		1.50382
17		1.53393
18		1.57755
19		1.60772
20		1.63779
21		1.66789
22		1.713
23		1.74316
24		1.77335
25		2.63493
26		2.66512
27		2.69537
28		2.72556
29		2.77168
30		2.80178
31		2.83197
32		2.8621
33		2.90175
34		2.93201
35		2.96221
36		2.99234
37		3.03706
38		3.06712
39		3.10149
40		3.13713
41		3.18161
42		3.21187
43		3.24205
44		3.27254
45		3.31846
46		3.34857
47		3.37893
48		3.40907
49		3.45324
50		4.59276
51		4.63537
52		4.67789
53		4.73892
54		4.78149
55		4.82417
56		4.88482
57		4.92746
58		4.96993
59		5.03018
60		5.0726
61		5.11508
62		5.17652
63		5.21902
64		5.26146
65		5.32477
66		5.36698
67		5.40957
68		5.46887
69		5.51147
70		5.55392
71		5.61432
72		5.65688
73		5.69956
74		5.75422
75		7.02595
76		7.07483
77		7.12104
78		7.18179
79		7.22435
80		7.26684
81		7.32978
82		7.37252
83		7.41516
84		7.47381
85		7.51683
86		7.55918
87		7.62194
88		7.66501
89		7.70383
90		7.75124
91		7.79273
92		7.82943
93		7.87743
94		7.92001
95		7.9568
96		8.00199
97		8.04386
98		8.0801
99		8.1265
100		9.18577
101		9.22205
102		9.25808
103		9.30544
104		9.34577
105		9.38215
106		9.42683
107		9.4693
108		9.50545
109		9.55519
110		9.59409
111		9.63042
112		9.68148
113		9.71782
114		9.75411
115		9.80177
116		9.84255
117		9.87896
118		9.929
119		9.96626
120		10.0026
121		10.0497
122		10.0886
123		10.1253
124		10.1767
125		11.2396
126		11.2758
127		11.3121
128		11.3602
129		11.3992
130		11.4354
131		11.485
132		11.5238
133		11.5611
134		11.6105
135		11.6509
136		11.6837
137		11.7139
138		11.7565
139		11.7866
140		11.8169
141		11.8471
142		11.8923
143		11.9226
144		11.9528
145		11.9831
146		12.0283
147		12.0585
148		12.0885
149		12.1191
150		12.9857
151		13.016
152		13.0462
153		13.0766
154		13.1182
155		13.1485
156		13.1787
157		13.2089
158		13.2523
159		13.2823
160		13.3123
161		13.3424
162		13.3862
163		13.4163
164		13.4465
165		13.4768
166		13.5168
167		13.5491
168		13.5793
169		13.6096
170		13.6579
171		13.6882
172		13.7184
173		13.7487
174		13.7899
175		14.6583
176		14.6885
177		14.7187
178		14.7487
179		14.791
180		14.8211
181		14.8512
182		14.8813
183		14.9234
184		14.9535
185		14.9837
186		15.0137
187		15.0562
188		15.0863
189		15.1166
190		15.1467
191		15.1888
192		15.2189
193		15.2492
194		15.2792
195		15.3213
196		15.3513
197		15.3814
198		15.4115
199		15.4536
200		16.247
201		16.2744
202		16.3017
203		16.329
204		16.3659
205		16.3934
206		16.4207
207		16.4481
208		16.4848
209		16.5137
210		16.5411
211		16.5686
212		16.6056
213		16.6355
214		16.6629
215		16.6904
216		16.7322
217		16.7593
218		16.7868
219		16.8144
220		16.854
221		16.8816
222		16.9091
223		16.9364
224		16.9748
225		17.7497
226		17.7771
227		17.8045
228		17.8317
229		17.8709
230		17.9011
231		17.9284
232		17.9556
233		17.9956
234		18.0232
235		18.0521
236		18.08
237		18.1194
238		18.1471
239		18.1748
240		18.2024
241		18.2413
242		18.2722
243		18.2999
244		18.3276
245		18.3676
246		18.395
247		18.4224
248		18.4496
249		18.4877
250		19.2584
251		19.2857
252		19.3128
253		19.3401
254		19.379
255		19.4062
256		19.4334
257		19.4606
258		19.498
259		19.5258
260		19.553
261		19.5802
262		19.6173
263		19.6489
264		19.679
265		19.7091
266		19.7497
267		19.7801
268		19.8101
269		19.8402
270		19.8833
271		19.9133
272		19.9434
273		19.9735
274		20.0193
275		20.8767
276		20.9071
277		20.9372
278		20.9676
279		21.0128
280		21.0427
281		21.0728
282		21.1027
283		21.1464
284		21.1767
285		21.2068
286		21.2372
287		21.2824
288		21.3124
289		21.3425
290		21.3725
291		21.4169
292		21.4472
293		21.4784
294		21.5087
295		21.5516
296		21.5819
297		21.6123
298		21.6426
299		21.687
300		22.5512
301		22.5814
302		22.6117
303		22.642
304		22.6822
305		22.7124
306		22.7425
307		22.7728
308		22.8159
309		22.8461
310		22.8763
311		22.9065
312		22.9496
313		22.9798
