t		Berechnungsdauer
0		0.260198
1		0.506214
2		0.750959
3		0.996501
4		1.24052
5		1.47863
6		1.71691
7		1.95922
8		2.20182
9		2.4468
10		2.68921
11		2.9323
12		3.17573
13		3.41914
14		3.66143
15		3.90819
16		4.14813
17		4.39411
18		4.63853
19		4.87875
20		5.12382
21		5.3706
22		5.61056
23		5.85452
24		6.09446
25		6.33583
26		6.57474
27		6.81438
28		7.05487
29		7.29414
30		7.53406
31		7.778
32		8.02204
33		8.26637
34		8.50588
35		8.74542
36		8.98531
37		9.22502
38		9.46562
39		9.70561
40		9.94687
41		10.191
42		10.4327
43		10.676
44		10.9193
45		11.1582
46		11.4013
47		11.6445
48		11.893
49		12.1327
50		12.3727
51		12.612
52		12.8819
53		13.1187
54		13.3592
55		13.5979
56		13.8395
57		14.0815
58		14.3211
59		14.5606
60		14.8002
61		15.0441
62		15.2877
63		15.5312
64		15.7787
65		16.0215
66		16.2645
67		16.5088
68		16.7528
69		16.9926
70		17.233
71		17.4705
72		17.7132
73		17.9495
74		18.1866
75		18.4289
76		18.6662
77		18.9112
78		19.1896
79		19.4707
80		19.7461
81		20.0199
82		20.2952
83		20.5705
84		20.8453
85		21.12
86		21.3988
87		21.6842
88		21.9621
89		22.2354
90		22.5164
91		22.7902
92		23.1062
93		23.4577
94		23.8046
95		24.1514
96		24.5011
97		24.848
98		25.1916
99		25.5341
100		25.8785
101		26.2187
102		26.5632
103		26.9109
104		27.4106
105		27.9129
106		28.4161
107		28.922
108		29.4266
109		29.9292
110		30.4324
111		30.9366
112		31.4395
113		31.9395
114		32.4391
115		32.9418
116		33.4488
117		33.9513
118		34.4543
119		34.9809
120		35.6724
121		36.3562
122		37.0409
123		37.7332
124		38.4685
125		39.1601
126		39.853
127		40.5303
128		41.2217
129		41.9038
130		42.5873
131		43.2683
132		43.9444
133		44.6296
134		45.3126
135		45.9952
136		46.6795
137		47.3116
138		47.9144
139		48.5205
140		49.1286
141		49.7366
142		50.3397
143		50.9409
144		51.4374
145		51.9321
146		52.4362
147		52.9372
148		53.4332
149		53.9342
150		54.4363
151		54.9366
152		55.3621
153		55.7879
154		56.2138
155		56.6359
156		57.0627
157		57.4892
158		57.9076
159		58.3318
160		58.7512
161		59.1378
162		59.4862
163		59.8293
164		60.1755
165		60.5199
166		60.8702
167		61.2182
168		61.5664
169		61.925
170		62.2722
171		62.617
172		62.9858
173		63.4194
174		63.8432
175		64.2669
176		64.694
177		65.1197
178		65.5394
179		65.9667
180		66.39
181		66.8121
182		67.1728
183		67.5137
184		67.8576
185		68.1991
186		68.5427
187		68.8857
188		69.2298
189		69.5736
190		69.9234
191		70.267
192		70.6171
193		70.9636
194		71.265
195		71.5662
196		71.8672
197		72.1687
198		72.4696
199		72.7806
200		73.086
