t		Berechnungsdauer
0		0.00390789
1		0.0153375
2		0.0253539
3		0.0316035
4		0.0355603
5		0.0370456
6		0.0396616
7		0.0411915
8		0.0425753
9		0.0456167
10		0.0481746
11		0.0498297
12		0.0513864
13		0.0540165
14		0.055662
15		0.0572211
16		0.058759
17		0.0603154
18		0.0618629
19		0.0634041
20		0.064941
21		0.0664781
22		0.0680299
23		0.0695705
24		0.0710923
25		0.0740158
26		0.076581
27		0.0785058
28		0.0803286
29		0.0832716
30		0.0911211
31		0.0986669
32		0.103485
33		0.104915
34		0.106308
35		0.107717
36		0.109105
37		0.110492
38		0.111877
39		0.11329
40		0.114674
41		0.116066
42		0.11746
43		0.118843
44		0.12023
45		0.12163
46		0.123013
47		0.124402
48		0.125802
49		0.127275
50		0.137027
51		0.139372
52		0.140796
53		0.142198
54		0.143625
55		0.145017
56		0.146411
57		0.147801
58		0.149184
59		0.156625
60		0.16392
61		0.165692
62		0.167091
63		0.168492
64		0.169869
65		0.171247
66		0.172634
67		0.174013
68		0.175838
69		0.177287
70		0.1787
71		0.180125
72		0.181535
73		0.182966
74		0.184378
75		0.187314
76		0.189739
77		0.192815
78		0.194454
79		0.195969
80		0.197465
81		0.198939
82		0.200417
83		0.201864
84		0.203334
85		0.204787
86		0.206247
87		0.207705
88		0.209178
89		0.210656
90		0.215254
91		0.225531
92		0.232293
93		0.23418
94		0.236177
95		0.238134
96		0.23967
97		0.242436
98		0.244053
99		0.245567
100		0.248557
101		0.251018
102		0.252604
103		0.254128
104		0.255659
105		0.258069
106		0.259617
107		0.261128
108		0.262641
109		0.264188
110		0.265688
111		0.267196
112		0.268697
113		0.270182
114		0.271707
115		0.273205
116		0.274713
117		0.276206
118		0.277706
119		0.279208
120		0.283756
121		0.289337
122		0.298242
123		0.302377
124		0.303783
125		0.306714
126		0.308891
127		0.310467
128		0.312004
129		0.313491
130		0.316221
131		0.317787
132		0.319344
133		0.320835
134		0.32231
135		0.323803
136		0.325263
137		0.326733
138		0.328193
139		0.329654
140		0.331187
141		0.332642
142		0.334119
143		0.335584
144		0.337059
145		0.338548
146		0.339994
147		0.341451
148		0.342919
149		0.344363
150		0.347559
151		0.349917
152		0.351326
153		0.352938
154		0.354325
155		0.356355
156		0.357945
157		0.359478
158		0.36098
159		0.36247
160		0.363969
161		0.365461
162		0.366958
163		0.368433
164		0.369912
165		0.371407
166		0.372892
167		0.37437
168		0.375869
169		0.377346
170		0.378836
171		0.380321
172		0.381789
173		0.383284
174		0.384761
175		0.387798
176		0.390217
177		0.391811
178		0.393335
179		0.394855
180		0.397295
181		0.399
182		0.400497
183		0.401992
184		0.403496
185		0.410247
186		0.417564
187		0.423591
188		0.432036
189		0.434874
190		0.436571
191		0.438248
192		0.439873
193		0.441504
194		0.443109
195		0.444742
196		0.446337
197		0.447964
198		0.44957
199		0.451189
200		0.454728
201		0.45619
202		0.457801
203		0.460651
204		0.462361
205		0.463968
206		0.465678
207		0.467296
208		0.468898
209		0.470502
210		0.472144
211		0.473747
212		0.477987
213		0.482673
214		0.492565
215		0.496573
216		0.500262
217		0.506145
218		0.510679
219		0.512155
220		0.517597
221		0.520289
222		0.522003
223		0.523613
224		0.526341
225		0.5296
226		0.532041
227		0.533785
228		0.540231
229		0.542598
230		0.544403
231		0.546002
232		0.547544
233		0.549105
234		0.550671
235		0.552237
236		0.556903
237		0.559845
238		0.561569
239		0.563261
240		0.575215
241		0.583429
242		0.587406
243		0.590395
244		0.592568
245		0.593984
246		0.596661
247		0.598069
248		0.603023
249		0.604674
250		0.607685
251		0.610124
252		0.611698
253		0.613227
254		0.614743
255		0.617469
256		0.619002
257		0.620584
258		0.622107
259		0.623621
260		0.625118
261		0.626616
262		0.628118
263		0.629627
264		0.631174
265		0.638663
266		0.643179
267		0.64684
268		0.651746
269		0.656765
270		0.663173
271		0.664629
272		0.666276
273		0.66824
274		0.669963
275		0.673004
276		0.675786
277		0.677449
278		0.680345
279		0.682397
280		0.68391
281		0.685442
282		0.686946
283		0.688493
284		0.690016
285		0.691539
286		0.693058
287		0.69458
288		0.696118
289		0.697642
290		0.699156
291		0.700685
292		0.702194
293		0.70372
294		0.705228
295		0.706749
296		0.708271
297		0.709792
298		0.711293
299		0.712835
300		0.715896
301		0.720566
302		0.72215
303		0.725026
304		0.726617
305		0.728185
306		0.729715
307		0.731298
308		0.732839
309		0.734365
310		0.735873
311		0.737402
312		0.738912
313		0.740464
314		0.741975
315		0.743497
316		0.745026
317		0.746549
318		0.748054
319		0.749571
320		0.751079
