t		Berechnungsdauer
0		0.260218
1		0.504589
2		0.749626
3		0.995133
4		1.2385
5		1.47978
6		1.72131
7		1.96363
8		2.20571
9		2.44436
10		2.68476
11		2.92265
12		3.16089
13		3.39941
14		3.63715
15		3.87534
16		4.11715
17		4.35383
18		4.60749
19		4.8825
20		5.15691
21		5.43404
22		5.70738
23		5.98442
24		6.26522
25		6.55141
26		6.8796
27		7.18465
28		7.46311
29		7.73748
30		8.0104
31		8.28438
32		8.57843
33		8.9186
34		9.25748
35		9.72428
36		10.2199
37		10.7136
38		11.2051
39		11.6988
40		12.1947
41		12.694
42		13.1871
43		13.6356
44		14.0605
45		14.4859
46		14.9096
47		15.3292
48		15.7554
49		16.1809
50		16.5996
51		17.0177
52		17.4421
53		17.8672
54		18.2858
55		18.7111
56		19.1344
57		19.5584
58		19.9836
59		20.4077
60		20.829
61		21.2509
62		21.6172
63		21.9627
64		22.3091
65		22.6488
66		22.989
67		23.3339
68		23.6777
69		24.0239
70		24.3678
71		24.7154
72		25.0619
73		25.4079
74		25.7497
75		26.0899
76		26.4298
77		26.7745
78		27.122
79		27.465
80		27.8098
81		28.1577
82		28.5033
83		28.8483
84		29.1944
85		29.5187
86		29.8271
87		30.1342
88		30.4425
89		30.7519
90		31.0597
91		31.3665
92		31.6715
93		31.9741
94		32.2776
95		32.5891
96		32.8973
97		33.2046
98		33.4959
99		33.7801
100		34.0515
101		34.3244
102		34.601
103		34.8756
104		35.1481
105		35.4223
106		35.695
107		35.968
108		36.2423
109		36.5149
110		36.7907
111		37.0693
112		37.35
113		37.6591
114		37.9695
115		38.2769
116		38.5811
117		38.8854
118		39.1952
119		39.5037
120		39.8118
121		40.1145
122		40.4176
123		40.7212
124		41.026
125		41.3308
126		41.6338
127		41.9364
128		42.2766
129		42.5782
130		42.8818
131		43.1904
132		43.5046
133		43.8078
134		44.112
135		44.4154
136		44.7176
137		45.0425
138		45.3532
139		45.7723
140		46.1915
141		46.6092
142		47.0268
143		47.4461
144		47.8651
145		48.2873
146		48.7074
147		49.1269
148		49.509
149		49.8499
150		50.1893
151		50.5336
152		50.8794
153		51.2291
154		51.5723
155		51.9175
156		52.2667
157		52.6155
158		52.9576
159		53.3003
160		53.6422
161		53.9914
162		54.3372
163		54.6776
164		55.02
165		55.3612
166		55.702
167		56.0444
168		56.3843
169		56.7238
170		57.0711
171		57.4458
172		57.9387
173		58.4317
174		58.9263
175		59.4224
176		59.9258
177		60.4198
178		60.9163
179		61.4008
180		61.8174
181		62.2392
182		62.6642
183		63.0888
184		63.5181
185		63.9419
186		64.3657
187		64.7922
188		65.2168
189		65.5854
190		65.9316
191		66.2741
192		66.6219
193		66.9678
194		67.3149
195		67.6616
196		68.0076
197		68.3535
198		68.6994
199		69.0446
200		69.4154
201		69.7188
202		70.0237
203		70.3277
204		70.6332
205		70.9385
206		71.2467
207		71.5555
208		71.8642
209		72.173
210		72.4808
211		72.7879
212		73.101
213		73.4042
214		73.7073
215		74.0104
216		74.3143
217		74.6188
218		74.9318
219		75.2362
220		75.5387
221		75.8428
222		76.1484
223		76.4517
224		76.7564
225		77.0652
226		77.3765
227		77.6495
228		77.9228
229		78.1958
230		78.4688
231		78.7414
232		79.0238
233		79.3009
234		79.5816
235		79.8639
236		80.1411
237		80.4229
238		80.6963
239		80.97
240		81.2441
241		81.5357
242		81.8399
243		82.1422
244		82.4476
245		82.7506
246		83.0568
247		83.359
248		83.6636
249		83.9736
250		84.2788
251		84.5791
252		84.889
253		85.1988
254		85.5635
255		85.9827
256		86.4038
257		86.8218
258		87.2399
259		87.6588
260		88.0771
261		88.4993
262		88.9234
263		89.3467
264		89.6952
265		90.0439
266		90.3922
267		90.738
268		91.0875
269		91.4296
270		91.7715
271		92.1176
