t		Berechnungsdauer
0		0.0770428
1		0.131085
2		0.179372
3		0.223219
4		0.276688
5		0.318908
6		0.359863
7		0.420219
8		0.456557
9		0.49281
10		0.539974
11		0.583623
12		0.619774
13		0.655983
14		0.708989
15		0.745668
16		0.782324
17		0.835765
18		0.873055
19		0.909774
20		0.95702
21		0.996858
22		1.03447
23		1.08581
24		1.12412
25		1.16312
26		1.19937
27		1.24858
28		1.28588
29		1.32206
30		1.37531
31		1.41164
32		1.44786
33		1.49593
34		1.53696
35		1.57319
36		1.6274
37		1.66402
38		1.70053
39		1.75038
40		1.78865
41		1.8249
42		1.87184
43		1.91258
44		1.94928
45		1.99764
46		2.03867
47		2.07533
48		2.12383
49		2.16241
50		2.21687
51		2.28035
52		2.34791
53		2.40105
54		2.47802
55		2.53022
56		2.59531
57		2.65911
58		2.72573
59		2.78617
60		2.83786
61		2.90731
62		2.9596
63		3.03519
64		3.08752
65		3.1486
66		3.21532
67		3.27574
68		3.34355
69		3.39525
70		3.47457
71		3.52628
72		3.58365
73		3.65563
74		3.7071
75		3.75826
76		3.82156
77		3.89022
78		3.94185
79		4.01773
80		4.07166
81		4.14859
82		4.21181
83		4.29056
84		4.35222
85		4.42176
86		4.49771
87		4.56754
88		4.64074
89		4.71519
90		4.78134
91		4.8563
92		4.9192
93		4.99656
94		5.05924
95		5.13826
96		5.19799
97		5.27356
98		5.33807
99		5.41258
100		5.47391
101		5.54234
102		5.6122
103		5.67337
104		5.75263
105		5.83344
106		5.8962
107		5.97522
108		6.03628
109		6.11704
110		6.18013
111		6.2507
112		6.32483
113		6.40094
114		6.46679
115		6.54056
116		6.63837
117		6.72005
118		6.77814
119		6.84802
120		6.92328
121		7.00454
122		7.08895
123		7.17207
124		7.23557
125		7.29789
126		7.3983
127		7.49589
128		7.61361
129		7.67397
130		7.74503
131		7.81909
132		7.91513
133		7.973
134		8.07773
135		8.13733
136		8.21221
137		8.27213
138		8.35007
139		8.41054
140		8.49469
141		8.55402
142		8.62748
143		8.6981
144		8.77266
145		8.83386
146		8.90788
147		8.9748
148		9.05997
149		9.11771
150		9.16949
151		9.24476
152		9.30857
153		9.36668
154		9.44783
155		9.50573
156		9.58041
157		9.66457
158		9.73996
159		9.79817
160		9.88597
161		9.94394
162		10.0181
163		10.0863
164		10.1447
165		10.2259
166		10.3044
167		10.3716
168		10.4494
169		10.5157
170		10.5862
171		10.6488
172		10.7203
173		10.7921
174		10.8693
175		10.9293
176		11.0112
177		11.0712
178		11.1404
179		11.2147
180		11.2887
181		11.3514
182		11.4188
183		11.493
184		11.5744
185		11.6345
186		11.715
187		11.783
188		11.862
189		11.9241
190		12.0018
191		12.0649
192		12.1454
193		12.2054
194		12.2785
195		12.347
196		12.4351
197		12.4927
198		12.5693
199		12.6343
200		12.6943
