t		Berechnungsdauer
0		0.0512683
1		0.0540972
2		0.0557821
3		0.0573539
4		0.0598833
5		0.0615946
6		0.0632223
7		0.0647883
8		0.0675005
9		0.069394
10		0.0710005
11		0.0725819
12		0.0741615
13		0.0757254
14		0.0772855
15		0.0788389
16		0.0804154
17		0.0819921
18		0.0835603
19		0.0851444
20		0.086957
21		0.0885465
22		0.0901118
23		0.091687
24		0.0932506
25		0.139287
26		0.141783
27		0.143721
28		0.14568
29		0.148094
30		0.151646
31		0.153327
32		0.155155
33		0.156975
34		0.158498
35		0.161282
36		0.163065
37		0.164698
38		0.166262
39		0.167847
40		0.169428
41		0.17099
42		0.17255
43		0.174127
44		0.175744
45		0.177301
46		0.178891
47		0.180437
48		0.182178
49		0.183683
50		0.224883
51		0.227857
52		0.22946
53		0.231235
54		0.233099
55		0.234726
56		0.239673
57		0.24237
58		0.257264
59		0.259188
60		0.260896
61		0.262732
62		0.264129
63		0.265689
64		0.267235
65		0.269038
66		0.270806
67		0.272577
68		0.274339
69		0.2761
70		0.277859
71		0.279624
72		0.281384
73		0.283144
74		0.2849
75		0.326478
76		0.329918
77		0.331588
78		0.333204
79		0.335853
80		0.337605
81		0.339202
82		0.340792
83		0.342393
84		0.346964
85		0.355369
86		0.363834
87		0.367433
88		0.369153
89		0.370733
90		0.372131
91		0.373522
92		0.374904
93		0.376303
94		0.377689
95		0.379072
96		0.380462
97		0.381853
98		0.383231
99		0.384629
100		0.425271
101		0.426763
102		0.428404
103		0.429927
104		0.432403
105		0.433975
106		0.435567
107		0.437343
108		0.438996
109		0.443581
110		0.450895
111		0.455781
112		0.462046
113		0.467993
114		0.47287
115		0.474597
116		0.477648
117		0.481519
118		0.483152
119		0.484736
120		0.487298
121		0.48892
122		0.490745
123		0.493176
124		0.494809
125		0.536567
126		0.539189
127		0.54068
128		0.542157
129		0.543587
130		0.545571
131		0.547492
132		0.549032
133		0.550812
134		0.552341
135		0.553906
136		0.555429
137		0.559985
138		0.568248
139		0.576032
140		0.577512
141		0.578918
142		0.580319
143		0.581716
144		0.583105
145		0.584522
146		0.585929
147		0.587324
148		0.588712
149		0.590117
150		0.630664
151		0.633715
152		0.635457
153		0.637128
154		0.639864
155		0.641648
156		0.643259
157		0.644891
158		0.6465
159		0.648109
160		0.649771
161		0.651399
162		0.658542
163		0.667146
164		0.674897
165		0.676395
166		0.677806
167		0.679223
168		0.680619
169		0.682023
170		0.683421
171		0.68483
172		0.686227
173		0.687633
174		0.689039
175		0.730524
176		0.733063
177		0.734786
178		0.737885
179		0.739696
180		0.741328
181		0.742962
182		0.744589
183		0.746216
184		0.755311
185		0.762772
186		0.768737
187		0.77029
188		0.771846
189		0.773481
190		0.775134
191		0.77673
192		0.778336
193		0.779883
194		0.781426
195		0.782947
196		0.784471
197		0.786324
198		0.787821
199		0.789339
200		0.831381
