t		Berechnungsdauer
0		0.229529
1		0.318109
2		0.403323
3		0.499943
4		0.584184
5		0.674382
6		0.767009
7		0.848688
8		0.942829
9		1.0333
10		1.12673
11		1.22668
12		1.32963
13		1.41612
14		1.50746
15		1.6034
16		1.721
17		1.82122
18		1.92446
19		2.02548
20		2.12681
21		2.23333
22		2.33049
23		2.44007
24		2.55922
25		2.65562
26		2.75209
27		2.85615
28		2.96798
29		3.06043
30		3.16519
31		3.26629
32		3.36578
33		3.46624
34		3.55733
35		3.64926
36		3.74499
37		3.83713
38		3.95601
39		4.05113
40		4.17269
41		4.27808
42		4.37474
43		4.47527
44		4.58539
45		4.67553
46		4.78398
47		4.88153
48		4.98707
49		5.08043
50		5.18401
51		5.27549
52		5.36502
53		5.46902
54		5.56636
55		5.66591
56		5.75169
57		5.84313
58		5.94305
59		6.03943
60		6.14254
61		6.22835
62		6.31861
63		6.41355
64		6.51163
65		6.61029
66		6.71051
67		6.81696
68		6.90532
69		7.00369
70		7.11308
71		7.20681
72		7.31342
73		7.42534
74		7.52405
75		7.61637
76		7.71179
77		7.81208
78		7.9231
79		8.00998
80		8.10486
81		8.21522
82		8.30482
83		8.40626
84		8.50512
85		8.59983
86		8.69986
87		8.81006
88		8.91725
89		9.0222
90		9.11933
91		9.22728
92		9.33478
93		9.42258
94		9.51911
95		9.61262
96		9.72162
97		9.83663
98		9.92974
99		10.0268
100		10.1367
101		10.2363
102		10.335
103		10.429
104		10.5225
105		10.6154
106		10.723
107		10.822
108		10.9165
109		11.0174
110		11.1137
111		11.2224
112		11.3113
113		11.4062
114		11.5067
115		11.6088
116		11.7132
117		11.8113
118		11.9091
119		12.0109
120		12.103
121		12.1936
122		12.2953
123		12.392
124		12.4985
125		12.5878
126		12.6863
127		12.7887
128		12.8963
129		12.9941
130		13.0918
131		13.1937
132		13.2909
133		13.3853
134		13.4876
135		13.5838
136		13.6762
137		13.7969
138		13.8882
139		13.9871
140		14.088
141		14.18
142		14.2868
143		14.3786
144		14.4793
145		14.5824
146		14.6795
147		14.7819
148		14.875
149		14.9818
150		15.1282
151		15.2306
152		15.3285
153		15.4295
154		15.5289
155		15.6308
156		15.7247
157		15.8208
158		15.9154
159		16.0242
160		16.1209
161		16.2183
162		16.3153
163		16.406
164		16.5003
165		16.5999
166		16.7005
167		16.801
168		16.9203
169		17.0139
170		17.1514
171		17.2646
172		17.3575
173		17.4595
174		17.5568
175		17.6526
176		17.7524
177		17.8462
178		17.9534
179		18.055
180		18.1569
181		18.2502
182		18.3578
183		18.4523
184		18.5783
185		18.6716
186		18.7745
187		18.873
188		18.9776
189		19.0689
190		19.1683
191		19.2629
192		19.371
193		19.466
194		19.5588
195		19.654
196		19.7745
197		19.8671
198		19.9612
199		20.071
200		20.1707
