t		Berechnungsdauer
0		0.0734171
1		0.104215
2		0.129245
3		0.15253
4		0.174528
5		0.191864
6		0.211253
7		0.232758
8		0.27013
9		0.291314
10		0.312615
11		0.334938
12		0.368102
13		0.391112
14		0.41555
15		0.434656
16		0.451344
17		0.462446
18		0.47374
19		0.485116
20		0.496234
21		0.507429
22		0.518508
23		0.529666
24		0.540715
25		0.571653
26		0.608142
27		0.629234
28		0.648532
29		0.66812
30		0.682463
31		0.693851
32		0.705029
33		0.717211
34		0.733693
35		0.744887
36		0.755919
37		0.767652
38		0.786144
39		0.799459
40		0.810574
41		0.821972
42		0.833059
43		0.844308
44		0.855343
45		0.866505
46		0.877616
47		0.889172
48		0.900249
49		0.911457
50		0.933503
51		0.956237
52		0.97568
53		0.996345
54		1.01572
55		1.03012
56		1.04318
57		1.0552
58		1.06688
59		1.078
60		1.08903
61		1.10019
62		1.11115
63		1.12238
64		1.1334
65		1.14452
66		1.16296
67		1.17408
68		1.185
69		1.20177
70		1.21488
71		1.22606
72		1.23732
73		1.24844
74		1.2595
75		1.28261
76		1.30579
77		1.3197
78		1.33111
79		1.34256
80		1.35381
81		1.365
82		1.37594
83		1.38735
84		1.39842
85		1.40958
86		1.42058
87		1.4317
88		1.44267
89		1.45386
90		1.46535
91		1.47744
92		1.48841
93		1.49982
94		1.51119
95		1.52231
96		1.53392
97		1.54533
98		1.55635
99		1.56794
100		1.58931
101		1.61444
102		1.63549
103		1.65798
104		1.67737
105		1.69686
106		1.71612
107		1.73117
108		1.74218
109		1.75333
110		1.76435
111		1.77552
112		1.78649
113		1.7976
114		1.81032
115		1.82373
116		1.83586
117		1.84702
118		1.85791
119		1.86905
120		1.88006
121		1.89123
122		1.91126
123		1.92401
124		1.93491
125		1.95397
126		1.9774
127		2.00078
128		2.02267
129		2.04444
130		2.06851
131		2.08811
132		2.1044
133		2.11619
134		2.1278
135		2.13902
136		2.15015
137		2.16134
138		2.17283
139		2.18404
140		2.1951
141		2.20632
142		2.21751
143		2.23031
144		2.24119
145		2.25236
146		2.26343
147		2.27462
148		2.2856
149		2.29671
150		2.32446
151		2.35759
152		2.37291
153		2.38405
154		2.39531
155		2.40667
156		2.41776
157		2.42899
158		2.44012
159		2.45159
160		2.46264
161		2.47369
162		2.48577
163		2.49699
164		2.50795
165		2.51918
166		2.53047
167		2.54152
168		2.5524
169		2.56351
170		2.57469
171		2.58579
172		2.59676
173		2.60801
174		2.62053
175		2.64445
176		2.66831
177		2.68781
178		2.70449
179		2.71887
180		2.73072
181		2.74251
182		2.75357
183		2.76567
184		2.77666
185		2.7877
186		2.80067
187		2.81187
188		2.82278
189		2.83914
190		2.85088
191		2.86206
192		2.87307
193		2.88422
194		2.89547
195		2.90673
196		2.91778
197		2.92902
198		2.94008
199		2.9512
200		2.98159
201		3.00265
202		3.023
203		3.04243
204		3.06165
205		3.07685
206		3.08798
207		3.09927
208		3.11053
209		3.12197
210		3.13334
211		3.14625
212		3.16092
213		3.17209
214		3.18346
215		3.19465
216		3.2056
217		3.2169
218		3.22786
219		3.23905
220		3.25732
221		3.27122
222		3.28226
223		3.29358
224		3.30495
225		3.32271
226		3.34176
227		3.36413
228		3.38283
229		3.40479
230		3.4215
231		3.4335
232		3.44452
233		3.4557
234		3.46671
235		3.47786
236		3.4889
237		3.50002
238		3.51107
239		3.52224
240		3.53326
241		3.5445
242		3.55548
243		3.56886
244		3.58025
245		3.59138
246		3.60229
247		3.61339
248		3.62434
249		3.6354
250		3.65204
251		3.67186
252		3.69807
253		3.71464
254		3.73582
255		3.75175
256		3.7677
257		3.77951
258		3.79062
259		3.80198
260		3.81305
261		3.82431
262		3.83557
263		3.84694
264		3.85798
265		3.86978
266		3.88079
267		3.89205
268		3.90352
269		3.91472
270		3.92601
271		3.93734
272		3.94845
273		3.95963
274		3.97086
275		3.98866
276		4.00603
277		4.0328
278		4.05565
279		4.07592
280		4.09536
281		4.11466
282		4.12973
283		4.14108
284		4.15219
285		4.16351
286		4.17473
287		4.18596
288		4.19709
289		4.20838
290		4.21947
291		4.23077
292		4.24206
293		4.25328
294		4.26441
295		4.27577
296		4.28689
297		4.2981
298		4.30922
299		4.32048
300		4.33669
301		4.35953
302		4.38774
303		4.40435
304		4.41723
305		4.42834
306		4.43982
307		4.45163
308		4.46267
309		4.47387
310		4.48489
311		4.4961
312		4.50711
313		4.52758
314		4.53897
315		4.55027
316		4.56119
317		4.57239
318		4.58366
319		4.59525
320		4.60612
321		4.61748
322		4.62839
323		4.63958
324		4.65075
325		4.67124
326		4.69089
327		4.72149
328		4.73518
329		4.74691
330		4.7585
331		4.77615
332		4.78866
333		4.79996
334		4.81149
335		4.82274
336		4.83484
337		4.84614
338		4.85736
339		4.86963
340		4.88077
341		4.89205
342		4.90312
343		4.91437
344		4.92554
345		4.94317
346		4.95637
347		4.96756
348		4.97863
349		4.98983
350		5.02072
351		5.04225
352		5.06143
353		5.07326
354		5.08446
355		5.09771
356		5.10883
357		5.12015
358		5.13127
359		5.14341
360		5.15488
361		5.17176
362		5.18435
363		5.19556
364		5.20676
365		5.21805
366		5.22914
367		5.2408
368		5.25195
369		5.26308
370		5.27406
371		5.28513
372		5.29612
373		5.30733
374		5.31836
375		5.33496
376		5.35325
377		5.37894
378		5.39607
379		5.40782
380		5.41963
381		5.43149
382		5.44306
383		5.45475
384		5.46877
385		5.47994
386		5.49148
387		5.50378
388		5.51514
389		5.52644
390		5.53754
391		5.54881
392		5.55989
393		5.57653
394		5.58935
395		5.60066
396		5.61204
397		5.62807
398		5.63897
399		5.65008
400		5.67049
401		5.69159
402		5.70827
403		5.72717
404		5.7476
405		5.76759
406		5.78673
407		5.80609
408		5.82519
409		5.83907
410		5.85008
411		5.86179
412		5.87289
413		5.88406
414		5.89516
415		5.90644
416		5.91785
417		5.92913
418		5.94006
419		5.95128
420		5.96233
421		5.97351
422		5.98456
423		6.00068
424		6.01419
425		6.02823
426		6.05687
427		6.08042
428		6.09821
429		6.11078
430		6.12241
431		6.13374
432		6.14501
433		6.15646
434		6.16759
435		6.17881
436		6.19699
437		6.21354
438		6.22793
439		6.24014
440		6.25128
441		6.2628
442		6.27381
443		6.28525
444		6.29629
445		6.30747
446		6.31861
447		6.32975
448		6.34075
449		6.35397
450		6.37309
451		6.39023
452		6.42305
453		6.44011
454		6.45656
455		6.47394
456		6.48996
457		6.5096
458		6.52126
459		6.53252
460		6.54365
461		6.55479
462		6.56584
463		6.57708
464		6.58801
465		6.59913
466		6.61187
467		6.63006
468		6.64123
469		6.65227
470		6.66321
471		6.67438
472		6.68522
473		6.69632
474		6.70894
475		6.72914
476		6.74753
477		6.76287
478		6.7864
479		6.8061
