t		Berechnungsdauer
0		0.875294
1		0.904516
2		0.93918
3		0.97017
4		1.00558
5		1.03617
6		1.06796
7		1.10213
8		1.13341
9		1.17018
10		1.20313
11		1.23435
12		1.26644
13		1.29489
14		1.32221
15		1.34942
16		1.3765
17		1.40331
18		1.43003
19		1.45714
20		1.48405
21		1.51097
22		1.53814
23		1.56512
24		1.59206
25		2.19965
26		2.24883
27		2.27915
28		2.30659
29		2.33386
30		2.3611
31		2.38839
32		2.41552
33		2.4425
34		2.46975
35		2.49675
36		2.52369
37		2.55059
38		2.57793
39		2.60506
40		2.63224
41		2.65954
42		2.68698
43		2.71378
44		2.74073
45		2.76753
46		2.79693
47		2.82528
48		2.85278
49		2.87985
50		3.5226
51		3.55802
52		3.58545
53		3.61245
54		3.63953
55		3.66634
56		3.69352
57		3.72028
58		3.74742
59		3.77432
60		3.80254
61		3.82989
62		3.85711
63		3.88427
64		3.9114
65		3.93822
66		3.96548
67		3.99243
68		4.01918
69		4.04579
70		4.07245
71		4.09918
72		4.12598
73		4.15257
74		4.17934
75		4.81769
76		4.84759
77		4.87606
78		4.90473
79		4.93213
80		4.96028
81		4.98831
82		5.01566
83		5.0428
84		5.0699
85		5.097
86		5.12422
87		5.15121
88		5.17848
89		5.20546
90		5.23256
91		5.25959
92		5.28668
93		5.31361
94		5.3408
95		5.36766
96		5.39451
97		5.42117
98		5.44787
99		5.47451
100		6.10344
101		6.13302
102		6.16148
103		6.18941
104		6.21676
105		6.24383
106		6.27094
107		6.29813
108		6.32544
109		6.35235
110		6.37913
111		6.40574
112		6.43255
113		6.45921
114		6.48584
115		6.51289
116		6.54008
117		6.56718
118		6.59459
119		6.62185
120		6.64909
121		6.67657
122		6.70386
123		6.73192
124		6.75929
125		7.39727
126		7.43008
127		7.4613
128		7.48893
129		7.51636
130		7.54341
131		7.57012
132		7.59711
133		7.62405
134		7.65101
135		7.67809
136		7.70509
137		7.73202
138		7.75924
139		7.78665
140		7.81582
141		7.84339
142		7.87043
143		7.89746
144		7.92464
145		7.9515
146		7.97875
147		8.00562
148		8.03277
149		8.06001
150		8.69553
151		8.72656
152		8.75416
153		8.78203
154		8.81278
155		8.84034
156		8.86801
157		8.89529
158		8.92256
159		8.94959
160		8.97698
161		9.00418
162		9.0314
163		9.05865
164		9.08618
165		9.11351
166		9.14077
