t		Berechnungsdauer
0		0.933493
1		1.63707
2		2.29544
3		2.9402
4		3.56994
5		4.23641
6		4.95472
7		5.63577
8		6.27879
9		6.93621
10		7.5577
11		8.2178
12		8.85733
13		9.5297
14		10.166
15		10.7954
16		11.4326
17		12.0551
18		12.6834
19		13.3374
20		13.9629
21		14.6052
22		15.2447
23		15.8679
24		16.5199
25		17.1699
26		17.7994
27		18.4637
28		19.0926
29		19.7492
30		20.4329
31		21.0819
32		21.7359
33		22.3823
34		23.038
35		23.669
36		24.3172
37		24.9875
38		25.638
39		26.2918
40		26.9232
41		27.55
42		28.2224
43		28.8607
44		29.538
45		30.1922
46		30.8252
47		31.5045
48		32.1306
49		32.7767
50		33.4438
51		34.1154
52		34.7652
53		35.3938
54		36.0513
55		36.7314
56		37.4491
57		38.1022
58		38.7353
59		39.3836
60		40.0143
61		40.6698
62		41.3338
63		41.9966
64		42.6431
65		43.3049
66		43.9407
67		44.6016
68		45.2487
69		45.891
70		46.5713
71		47.2101
72		47.8576
73		48.5186
74		49.1822
75		49.8179
76		50.4743
77		51.1193
78		51.7635
79		52.4235
80		53.0689
81		53.7031
82		54.3738
83		55.0148
84		55.6683
85		56.3455
86		57.0024
87		57.6636
88		58.319
89		58.9887
90		59.6524
91		60.3398
92		60.9954
93		61.6304
94		62.2705
95		62.9182
96		63.5628
97		64.2313
98		64.8943
99		65.5386
100		66.1874
101		66.8644
102		67.5181
103		68.1837
104		68.8164
105		69.4876
106		70.1253
107		70.7899
108		71.4256
109		72.0924
110		72.7155
111		73.3869
112		74.0291
113		74.6778
114		75.3153
115		75.9464
116		76.5729
117		77.2105
118		77.8577
119		78.5146
120		79.1893
121		79.8506
122		80.4877
123		81.169
124		81.8274
125		82.4648
126		83.131
127		83.7764
128		84.4168
129		85.06
130		85.7072
131		86.3923
132		87.0184
133		87.6585
134		88.3069
135		88.9543
136		89.5917
137		90.2621
138		90.9151
139		91.608
140		92.2568
141		92.9262
142		93.6062
143		94.2493
144		94.9163
145		95.5576
146		96.1937
147		96.8659
148		97.6231
149		98.2842
150		98.916
151		99.5675
152		100.221
153		100.877
154		101.542
155		102.181
156		102.81
157		103.464
158		104.096
159		104.751
160		105.405
161		106.06
162		106.73
163		107.404
164		108.077
165		108.718
166		109.353
167		110.025
168		110.659
169		111.296
170		111.959
171		112.596
172		113.258
173		113.92
174		114.593
175		115.232
176		115.87
177		116.544
178		117.22
179		117.86
180		118.526
181		119.152
182		119.814
183		120.464
184		121.111
185		121.734
186		122.365
187		123.027
188		123.661
189		124.332
190		124.959
191		125.647
192		126.3
193		126.921
194		127.562
195		128.244
196		128.871
197		129.512
198		130.195
199		130.847
200		131.505
201		132.147
202		132.774
203		133.416
204		134.049
205		134.691
206		135.346
207		135.996
208		136.631
209		137.277
210		137.919
211		138.558
212		139.233
213		139.895
214		140.549
215		141.199
216		141.842
217		142.488
218		143.141
219		143.771
220		144.419
221		145.047
222		145.73
223		146.369
224		147.045
225		147.69
226		148.353
227		148.975
228		149.62
229		150.264
230		150.906
231		151.563
232		152.223
233		152.866
234		153.509
235		154.181
236		154.834
237		155.481
238		156.143
239		156.824
240		157.491
241		158.149
242		158.783
243		159.417
244		160.072
245		160.76
246		161.393
247		162.042
248		162.704
249		163.356
250		164.012
251		164.661
252		165.327
253		165.957
254		166.608
255		167.252
256		167.889
257		168.518
258		169.17
259		169.831
260		170.498
261		171.154
262		171.82
263		172.478
264		173.144
265		173.784
266		174.424
267		175.065
268		175.701
269		176.351
270		177.012
271		177.661
272		178.325
273		178.961
274		179.601
275		180.269
276		180.94
277		181.589
278		182.27
279		182.97
280		183.686
281		184.38
282		185.08
283		185.765
284		186.431
285		187.1
286		187.863
287		188.617
288		189.286
289		190.043
290		190.766
291		191.481
292		192.154
293		192.826
294		193.499
295		194.146
296		194.794
297		195.453
298		196.123
299		196.793
300		197.431
301		198.096
302		198.746
303		199.406
304		200.074
305		200.739
306		201.396
307		202.048
308		202.682
309		203.333
310		203.981
311		204.639
312		205.299
313		205.959
314		206.583
315		207.277
316		207.927
317		208.575
318		209.217
319		209.885
320		210.518
321		211.171
322		211.84
323		212.502
324		213.152
325		213.795
326		214.438
327		215.084
328		215.725
329		216.389
330		217.081
331		217.748
332		218.385
333		219.029
334		219.674
335		220.323
336		220.968
337		221.614
338		222.292
339		222.925
340		223.557
341		224.205
342		224.849
343		225.497
344		226.135
345		226.793
346		227.433
347		228.1
348		228.749
349		229.414
350		230.07
351		230.716
352		231.361
353		232.021
354		232.649
355		233.323
356		233.982
357		234.623
358		235.258
359		235.911
360		236.541
361		237.17
362		237.807
363		238.485
364		239.133
365		239.813
366		240.456
367		241.13
368		241.777
369		242.41
370		243.068
371		243.708
372		244.352
373		244.997
374		245.645
375		246.286
376		246.931
377		247.568
378		248.231
379		248.877
380		249.516
381		250.175
382		250.828
383		251.465
384		252.116
385		252.753
386		253.413
387		254.058
388		254.714
389		255.364
390		256.012
391		256.669
392		257.303
393		257.948
394		258.594
395		259.228
396		259.878
397		260.529
398		261.171
399		261.851
400		262.488
401		263.159
402		263.803
403		264.438
404		265.08
405		265.715
406		266.342
407		266.979
408		267.638
409		268.332
410		268.99
411		269.639
412		270.268
