t		Berechnungsdauer
0		0.221826
1		0.326214
2		0.412828
3		0.506623
4		0.612959
5		0.711638
6		0.804956
7		0.89849
8		1.00454
9		1.10115
10		1.19826
11		1.30122
12		1.3993
13		1.49663
14		1.60708
15		1.71853
16		1.82096
17		1.93482
18		2.02824
19		2.12486
20		2.20734
21		2.30213
22		2.40567
23		2.50202
24		2.58866
25		2.67384
26		2.7645
27		2.8609
28		2.98416
29		3.08612
30		3.17378
31		3.26517
32		3.35547
33		3.4557
34		3.54743
35		3.66004
36		3.74904
37		3.86291
38		3.96238
39		4.06645
40		4.17155
41		4.28758
42		4.38768
43		4.4822
44		4.57065
45		4.66179
46		4.7582
47		4.86092
48		4.96735
49		5.07496
50		5.16945
51		5.25982
52		5.34575
53		5.44235
54		5.53538
55		5.6492
56		5.75977
57		5.85275
58		5.95719
59		6.06549
60		6.15281
61		6.2547
62		6.37411
63		6.49246
64		6.58254
65		6.67229
66		6.77195
67		6.86803
68		6.9604
69		7.04694
70		7.15471
71		7.27331
72		7.37187
73		7.46064
74		7.57123
75		7.66492
76		7.77898
77		7.87822
78		7.96823
79		8.0662
80		8.16343
81		8.26299
82		8.37257
83		8.46713
84		8.57322
85		8.67857
86		8.76969
87		8.85926
88		8.9512
89		9.05267
90		9.14474
91		9.23105
92		9.33162
93		9.42759
94		9.51812
95		9.60661
96		9.70327
97		9.79387
98		9.88866
99		9.99133
100		10.0935
101		10.1795
102		10.268
103		10.3786
104		10.4692
105		10.5577
106		10.6409
107		10.7207
108		10.8067
109		10.8975
110		10.9847
111		11.0762
112		11.1663
113		11.2532
114		11.3712
115		11.4565
116		11.5519
117		11.6388
118		11.7257
119		11.8195
120		11.9024
121		11.9899
122		12.0841
123		12.1829
124		12.2741
125		12.3662
126		12.46
127		12.553
128		12.6432
129		12.7341
130		12.852
131		12.9588
132		13.0501
133		13.1653
134		13.2597
135		13.3494
136		13.4643
137		13.5554
138		13.6484
139		13.7451
140		13.8512
141		13.9437
142		14.0493
143		14.1525
144		14.2639
145		14.3641
146		14.4771
147		14.5732
148		14.6671
149		14.7607
150		14.8477
151		14.9394
152		15.0419
153		15.1309
154		15.2248
155		15.311
156		15.3948
157		15.5045
158		15.6052
159		15.6934
160		15.7829
161		15.8672
162		15.9621
163		16.0644
164		16.1643
165		16.2634
166		16.3697
167		16.465
168		16.5654
169		16.6547
170		16.7536
171		16.8466
172		16.9344
173		17.0517
174		17.1542
175		17.2501
176		17.3479
177		17.4524
178		17.5526
179		17.6455
180		17.7501
181		17.8438
182		17.9379
183		18.0355
184		18.1289
185		18.2243
186		18.3213
187		18.4301
188		18.5264
189		18.6136
190		18.7067
191		18.8119
192		18.8977
193		18.9896
194		19.0835
195		19.1811
196		19.2686
197		19.3582
198		19.4522
199		19.5412
200		19.6281
201		19.7216
202		19.8161
203		19.9354
204		20.0351
205		20.1358
206		20.232
207		20.3219
208		20.4136
209		20.4997
210		20.5885
211		20.6854
212		20.7755
213		20.8735
214		20.9669
215		21.0613
216		21.1557
217		21.2565
218		21.3701
219		21.4723
220		21.5721
221		21.6597
222		21.7558
223		21.8557
224		21.9602
225		22.0656
226		22.1517
227		22.2501
228		22.3363
229		22.4238
230		22.5208
231		22.6145
232		22.7037
233		22.7927
234		22.9078
235		23.0004
236		23.0998
237		23.1916
238		23.2841
239		23.3825
240		23.4709
241		23.5638
242		23.6636
243		23.7583
244		23.8526
245		23.9498
246		24.0529
247		24.1402
248		24.2306
249		24.3301
250		24.4189
251		24.5241
252		24.6199
253		24.7177
254		24.8064
255		24.9038
256		25.0119
257		25.1071
258		25.2058
259		25.3049
260		25.3971
261		25.4914
262		25.5897
263		25.6925
264		25.7897
265		25.8808
266		25.9891
267		26.0915
268		26.1872
269		26.282
270		26.3863
271		26.4794
272		26.5765
273		26.68
274		26.7727
275		26.8723
276		26.9925
277		27.0871
278		27.1818
279		27.2801
280		27.3728
281		27.4735
282		27.5648
283		27.6547
284		27.7552
285		27.8656
286		27.9515
287		28.0524
288		28.179
289		28.277
290		28.389
291		28.4853
292		28.5781
293		28.6604
294		28.7592
295		28.8573
296		28.9578
297		29.0543
298		29.1463
299		29.2444
300		29.344
301		29.4499
302		29.5605
303		29.6586
304		29.7545
305		29.854
306		29.9674
307		30.0736
308		30.1992
309		30.2989
310		30.3954
311		30.4852
312		30.57
313		30.6625
314		30.7511
315		30.8356
316		30.9482
317		31.0386
318		31.1389
319		31.238
320		31.3373
321		31.4343
322		31.5332
323		31.6527
324		31.739
325		31.8321
326		31.916
327		32.0058
328		32.0987
329		32.1876
330		32.2897
331		32.3833
332		32.4748
333		32.5627
334		32.6636
335		32.7593
336		32.8499
337		32.9424
338		33.0372
339		33.1343
340		33.2607
341		33.3459
342		33.4429
343		33.5456
344		33.6375
345		33.7336
346		33.8307
347		33.9294
348		34.0266
349		34.1258
350		34.219
351		34.3156
352		34.4089
353		34.4989
354		34.5949
355		34.686
356		34.7833
357		34.8757
358		34.9566
359		35.0516
360		35.1521
361		35.2467
362		35.3379
