t		Berechnungsdauer
0		0.00600577
1		0.00681605
2		0.00755866
3		0.00847037
4		0.00906174
5		0.00961715
6		0.0101636
7		0.0107104
8		0.0118737
9		0.0123992
10		0.0129224
11		0.0134347
12		0.0140486
13		0.0145777
14		0.0151317
15		0.0157669
16		0.0180016
17		0.0217159
18		0.0257394
19		0.0276476
20		0.0283519
21		0.0309371
22		0.0357416
23		0.0407376
24		0.0415455
25		0.0447961
26		0.0551709
27		0.0593188
28		0.0629284
29		0.0660644
30		0.0700665
31		0.0751782
32		0.0777759
33		0.0802328
34		0.0809717
35		0.0815917
36		0.082177
37		0.0827452
38		0.0839724
39		0.0846951
40		0.091281
41		0.0940937
42		0.0975107
43		0.100986
44		0.104507
45		0.109605
46		0.11401
47		0.11658
48		0.121354
49		0.12378
50		0.126554
51		0.131418
52		0.136101
53		0.140065
54		0.148055
55		0.150706
56		0.154229
57		0.157655
58		0.161234
59		0.164715
60		0.168223
61		0.171933
62		0.175849
63		0.180585
64		0.183926
65		0.18766
66		0.191776
67		0.200518
68		0.204142
69		0.207924
70		0.21268
71		0.21663
72		0.220087
73		0.224003
74		0.22779
75		0.235986
76		0.240464
77		0.243928
78		0.247518
79		0.251775
80		0.257335
81		0.260067
82		0.264322
83		0.273544
84		0.276557
85		0.280509
86		0.284436
87		0.288426
88		0.292388
89		0.296837
90		0.300627
91		0.305759
92		0.309912
93		0.31241
94		0.316188
95		0.319744
96		0.324783
97		0.328206
98		0.331651
99		0.334943
100		0.340266
101		0.340995
102		0.341656
103		0.342287
104		0.342858
105		0.343419
106		0.34396
107		0.344585
108		0.34533
109		0.345912
110		0.346454
111		0.346971
112		0.347484
113		0.348042
114		0.348553
115		0.349073
116		0.349596
117		0.350142
118		0.350641
119		0.351191
120		0.353145
121		0.357042
122		0.36101
123		0.365432
124		0.368949
125		0.373126
126		0.377082
127		0.379264
128		0.388855
129		0.392857
130		0.396881
131		0.399528
132		0.403215
133		0.406771
134		0.411579
135		0.421374
136		0.426566
137		0.429199
138		0.432656
139		0.436341
140		0.439727
141		0.443143
142		0.446579
143		0.455937
144		0.463029
145		0.467002
146		0.470755
147		0.475744
148		0.477955
149		0.478679
150		0.482741
151		0.485633
152		0.48987
153		0.496939
154		0.497674
155		0.498325
156		0.498915
157		0.499475
158		0.500174
159		0.500807
160		0.501434
161		0.505153
162		0.509409
163		0.513438
164		0.517383
165		0.521316
166		0.526429
167		0.531941
168		0.533815
169		0.537401
170		0.538083
171		0.538676
172		0.539428
173		0.540031
174		0.540604
175		0.544731
176		0.548721
177		0.551426
178		0.555422
179		0.557156
180		0.557818
181		0.558446
182		0.559026
183		0.55958
184		0.560147
185		0.560713
186		0.561416
187		0.56196
188		0.56249
189		0.563018
190		0.56354
191		0.564073
192		0.564604
193		0.565139
194		0.565651
195		0.566158
196		0.566661
197		0.567161
198		0.5685
199		0.574978
200		0.57597
201		0.576612
202		0.577193
203		0.577733
204		0.580015
205		0.584084
206		0.587691
207		0.596652
208		0.599995
209		0.603448
210		0.606913
211		0.612539
212		0.617442
213		0.620105
214		0.623145
215		0.623901
216		0.624642
217		0.625342
218		0.626062
219		0.626654
220		0.627211
221		0.627827
222		0.628369
223		0.628895
224		0.62946
225		0.633457
226		0.634667
227		0.635396
228		0.636021
229		0.636605
230		0.637245
231		0.637798
232		0.638414
233		0.63895
234		0.639482
235		0.640017
236		0.640555
237		0.641102
238		0.645801
239		0.646534
240		0.64717
241		0.647752
242		0.648316
243		0.649781
244		0.650533
245		0.651217
246		0.651843
247		0.652438
248		0.652985
249		0.653547
250		0.657714
251		0.660467
252		0.664405
253		0.671612
254		0.675295
255		0.679493
256		0.683596
257		0.687775
258		0.690875
259		0.700477
260		0.704567
261		0.70863
262		0.712771
263		0.716862
264		0.719972
265		0.724892
266		0.729258
267		0.732009
268		0.735518
269		0.739027
270		0.743856
271		0.747609
272		0.751342
273		0.755018
274		0.758692
275		0.766142
276		0.770499
277		0.774707
278		0.777435
279		0.780981
280		0.785726
281		0.790306
282		0.79568
283		0.799677
284		0.803782
285		0.808041
286		0.812157
287		0.816098
288		0.819958
289		0.823688
290		0.829307
291		0.834334
292		0.83819
293		0.840607
294		0.84414
295		0.847622
296		0.851055
297		0.855823
298		0.859508
299		0.863283
300		0.873083
301		0.873879
302		0.874525
303		0.875113
304		0.875761
305		0.876308
306		0.876858
307		0.877388
308		0.877908
309		0.878424
310		0.878935
311		0.879502
312		0.880009
313		0.880518
314		0.881015
315		0.881522
316		0.882022
317		0.882515
318		0.884097
319		0.88461
320		0.885223
321		0.885749
322		0.889437
323		0.894102
324		0.896798
325		0.897777
326		0.89849
327		0.899114
328		0.900551
329		0.901292
330		0.901909
331		0.902477
332		0.903099
333		0.90365
334		0.904194
335		0.90479
336		0.908333
337		0.912196
338		0.913009
339		0.924274
340		0.928412
341		0.932365
342		0.936125
343		0.938713
344		0.942876
345		0.948901
346		0.959691
347		0.963139
348		0.967163
349		0.970627
350		0.973934
351		0.977867
352		0.980457
353		0.984369
354		0.988292
355		0.992147
356		0.996046
357		1.00021
358		1.00385
359		1.00727
360		1.00811
361		1.01955
362		1.02357
363		1.02756
364		1.03027
365		1.03115
366		1.03183
367		1.03244
368		1.03303
369		1.03362
370		1.03422
371		1.03476
372		1.03529
373		1.03581
374		1.03633
375		1.03923
376		1.0452
377		1.04902
378		1.05279
379		1.0571
380		1.06118
381		1.06474
382		1.06819
383		1.07178
384		1.07607
385		1.07699
386		1.08361
387		1.0884
388		1.09251
389		1.09731
390		1.10141
391		1.10589
392		1.10989
393		1.11378
394		1.11768
395		1.12195
396		1.12572
397		1.12945
398		1.13316
399		1.13683
400		1.14557
401		1.14641
402		1.1514
403		1.15579
404		1.15998
405		1.16271
406		1.16345
407		1.16405
408		1.1647
409		1.16528
410		1.16583
411		1.16636
412		1.16691
413		1.16746
414		1.16798
415		1.1685
416		1.16912
417		1.16964
418		1.1702
419		1.17501
420		1.17865
421		1.18339
422		1.18775
423		1.19201
424		1.19727
425		1.20349
426		1.20738
427		1.2113
428		1.21377
429		1.21659
430		1.22131
431		1.22564
432		1.22982
433		1.23465
434		1.23931
435		1.24003
436		1.24065
437		1.24123
438		1.24187
439		1.24309
440		1.24376
441		1.24434
442		1.24489
443		1.24542
444		1.24594
445		1.24651
446		1.24991
447		1.25386
448		1.25653
449		1.26222
450		1.26341
451		1.26412
452		1.26476
453		1.26535
454		1.26593
455		1.26648
456		1.26703
457		1.26762
458		1.26816
459		1.26868
460		1.26922
461		1.26973
462		1.27024
463		1.27075
464		1.27434
465		1.27802
466		1.27879
467		1.27951
468		1.2801
469		1.28065
470		1.28121
471		1.28174
472		1.28245
473		1.28305
474		1.28358
475		1.28766
476		1.29024
477		1.2935
478		1.29698
479		1.30479
480		1.30879
481		1.3127
482		1.31668
483		1.32061
484		1.32462
485		1.32884
486		1.3336
487		1.3365
488		1.34276
489		1.34346
490		1.34408
491		1.34469
492		1.34526
493		1.34583
494		1.34636
495		1.34688
496		1.34739
497		1.3479
498		1.34845
499		1.34905
500		1.35
501		1.35069
502		1.35133
503		1.35195
504		1.35253
505		1.3531
506		1.35364
507		1.35418
508		1.35471
509		1.35536
510		1.35662
511		1.35722
512		1.35775
513		1.35979
514		1.36678
515		1.3694
516		1.37224
517		1.37713
518		1.37917
519		1.38191
520		1.38635
521		1.39042
522		1.3918
523		1.39409
524		1.39491
525		1.39623
526		1.39696
527		1.39759
528		1.39821
529		1.40098
530		1.40917
531		1.41316
532		1.41585
533		1.41976
534		1.42381
535		1.42816
536		1.43165
537		1.43298
538		1.43585
539		1.43684
540		1.4376
541		1.43819
542		1.43876
543		1.43931
544		1.43984
545		1.44041
546		1.44093
547		1.4423
548		1.44289
549		1.44346
550		1.44991
551		1.454
552		1.45787
553		1.46167
554		1.46563
555		1.46958
556		1.4743
557		1.47767
558		1.4821
559		1.48983
560		1.49079
561		1.49157
562		1.49261
563		1.49361
564		1.49419
565		1.49474
566		1.4953
567		1.49585
568		1.49951
569		1.50343
570		1.5082
571		1.51101
572		1.51458
573		1.51807
574		1.52154
575		1.52596
576		1.53019
577		1.53373
578		1.54263
579		1.54813
580		1.55079
581		1.55485
582		1.56086
583		1.56444
584		1.56823
585		1.5721
586		1.57499
587		1.57688
588		1.57746
589		1.57799
590		1.57862
591		1.57915
592		1.57967
593		1.5802
594		1.58072
595		1.58123
596		1.58174
597		1.58226
598		1.58276
599		1.58326
600		1.5892
601		1.59234
602		1.59856
603		1.60248
604		1.60639
605		1.61062
606		1.61503
607		1.61909
608		1.62344
609		1.62593
610		1.62663
611		1.62725
612		1.62783
613		1.63014
614		1.63367
615		1.63759
616		1.64155
617		1.64549
618		1.64957
619		1.65418
620		1.65777
621		1.6612
622		1.66466
623		1.66808
624		1.67149
625		1.67434
626		1.68545
627		1.68962
628		1.69501
629		1.69911
630		1.70337
631		1.70772
632		1.7171
633		1.72134
634		1.72546
635		1.7295
636		1.73868
637		1.7444
638		1.74938
639		1.75315
640		1.75662
641		1.75958
642		1.76313
643		1.76656
644		1.7705
645		1.77433
646		1.7781
647		1.78179
648		1.78548
649		1.78922
650		1.79211
651		1.79637
652		1.79974
653		1.806
654		1.81093
655		1.81511
656		1.81898
657		1.82293
658		1.82692
659		1.83005
660		1.83274
661		1.83528
662		1.83944
663		1.84388
664		1.8479
665		1.85173
666		1.85544
667		1.85913
668		1.86287
669		1.86651
670		1.87019
671		1.87394
672		1.87636
673		1.87979
674		1.88462
675		1.88562
676		1.88633
677		1.88871
678		1.89401
679		1.89953
680		1.90815
681		1.91025
682		1.91093
683		1.91156
684		1.91222
685		1.91281
686		1.91402
687		1.91505
688		1.91566
689		1.91624
690		1.91679
691		1.91738
692		1.91791
693		1.91843
694		1.91903
695		1.92141
696		1.92487
697		1.92835
698		1.93146
699		1.93668
700		1.94222
701		1.94843
702		1.95272
703		1.95664
704		1.96057
705		1.96342
706		1.969
707		1.97654
708		1.97911
709		1.98253
710		1.98596
711		1.9895
712		1.99295
713		1.99647
714		1.99889
715		1.99957
716		2.00706
717		2.00915
718		2.01179
719		2.01537
720		2.01886
721		2.02248
722		2.026
723		2.03229
724		2.03434
725		2.0411
726		2.0438
727		2.0523
728		2.05804
729		2.06211
730		2.0653
731		2.07055
732		2.07574
733		2.07766
734		2.07844
735		2.07913
736		2.07974
737		2.08035
738		2.08098
739		2.08155
740		2.08213
741		2.08273
742		2.08331
743		2.08383
744		2.08436
745		2.08489
746		2.08549
747		2.08603
748		2.08656
