t		Berechnungsdauer
0		0.0210303
1		0.0328172
2		0.0543064
3		0.066846
4		0.0797761
5		0.0923677
6		0.104711
7		0.117049
8		0.131181
9		0.145679
10		0.159135
11		0.171392
12		0.183615
13		0.195776
14		0.210382
15		0.223013
16		0.242248
17		0.255308
18		0.267343
19		0.281771
20		0.293867
21		0.31129
22		0.323501
23		0.335169
24		0.348012
25		0.369787
26		0.383432
27		0.395972
28		0.413679
29		0.428511
30		0.444917
31		0.45816
32		0.471384
33		0.484267
34		0.496946
35		0.508539
36		0.520373
37		0.531814
38		0.542892
39		0.554289
40		0.565781
41		0.576721
42		0.587862
43		0.598827
44		0.609764
45		0.621137
46		0.632123
47		0.643116
48		0.654393
49		0.665492
50		0.679487
51		0.691281
52		0.711627
53		0.723638
54		0.736296
55		0.747245
56		0.758178
57		0.769418
58		0.780106
59		0.791126
60		0.802589
61		0.813544
62		0.824598
63		0.83608
64		0.846814
65		0.857551
66		0.869325
67		0.88004
68		0.891204
69		0.90222
70		0.912937
71		0.923964
72		0.935443
73		0.946205
74		0.957082
75		0.972845
76		0.984372
77		1.00598
78		1.01744
79		1.0321
80		1.04357
81		1.05467
82		1.06582
83		1.07692
84		1.088
85		1.10021
86		1.11121
87		1.12218
88		1.1334
89		1.1444
90		1.15547
91		1.16643
92		1.1776
93		1.18898
94		1.19994
95		1.21085
96		1.22189
97		1.23299
98		1.24384
99		1.25494
100		1.27277
101		1.29732
102		1.30903
103		1.32248
104		1.33322
105		1.34422
106		1.35549
107		1.36629
108		1.3771
109		1.38847
110		1.39934
111		1.41026
112		1.4215
113		1.43225
114		1.44292
115		1.45428
116		1.46509
117		1.47574
118		1.48693
119		1.49788
120		1.5087
121		1.52032
122		1.53141
123		1.54242
124		1.55386
125		1.56852
126		1.5802
127		1.59334
128		1.60499
129		1.61854
130		1.63047
131		1.6421
132		1.65769
133		1.66974
134		1.68329
135		1.69457
136		1.70539
137		1.71699
138		1.72802
139		1.73895
140		1.75048
141		1.76147
142		1.77231
143		1.78383
144		1.79473
145		1.80576
146		1.81715
147		1.82826
148		1.8394
149		1.85094
150		1.87104
151		1.88273
152		1.90585
153		1.9172
154		1.92935
155		1.94037
156		1.95156
157		1.96367
158		1.97467
159		1.98573
160		1.99693
161		2.00781
162		2.01854
163		2.03005
164		2.04091
165		2.0521
166		2.06356
167		2.07437
168		2.08555
169		2.09692
170		2.10787
171		2.11868
172		2.13015
173		2.14117
174		2.15212
175		2.1655
176		2.1769
177		2.19137
178		2.20332
179		2.21455
180		2.22639
181		2.23739
182		2.24841
183		2.25981
184		2.27067
185		2.2816
186		2.2931
187		2.3041
188		2.31488
189		2.32659
190		2.33764
191		2.34861
192		2.36098
193		2.37226
194		2.3834
195		2.39494
196		2.40589
197		2.41711
198		2.42866
199		2.43967
200		2.45536
