t		Berechnungsdauer
482		10.5872
483		10.6201
484		10.6532
485		10.6857
486		10.7098
487		10.7339
488		10.758
489		10.7821
490		10.8132
491		10.8373
492		10.8614
493		10.8856
494		10.9096
495		10.9388
496		10.963
497		10.9871
498		11.0112
499		11.0354
500		11.0593
501		11.0834
502		11.1075
503		11.1316
504		11.1595
505		11.1836
506		11.2076
507		11.2318
508		11.2558
509		11.2829
510		11.307
511		11.3311
512		11.3552
513		11.3793
514		11.4067
515		11.4308
516		11.4549
517		11.4791
518		11.5031
519		11.5307
520		11.5575
521		11.592
522		11.6265
523		11.667
524		11.701
525		11.7371
526		11.7725
527		11.8091
528		11.8443
529		11.8784
530		11.9132
531		11.9527
532		11.9866
533		12.0207
534		12.0575
535		12.0916
536		12.1255
537		12.1596
538		12.1969
539		12.231
540		12.2649
541		12.3024
542		12.3364
543		12.3705
544		12.4044
545		12.4426
546		12.4765
547		12.5106
548		12.5495
549		12.5836
550		12.6141
551		12.6483
552		12.6822
553		12.7218
554		12.7557
555		12.7898
556		12.8237
557		12.8636
558		12.8974
559		12.9316
560		12.9717
561		13.0059
562		13.0398
563		13.0742
564		13.1135
565		13.1476
566		13.1816
567		13.2219
568		13.2558
569		13.2911
570		13.3299
571		13.3641
572		13.398
573		13.4376
574		13.4715
575		13.5078
576		13.5422
577		13.5783
578		13.6154
579		13.65
580		13.685
581		13.7253
582		13.7591
583		13.7933
584		13.8328
585		13.8668
586		13.9008
587		13.9348
588		13.9745
589		14.0086
590		14.042
591		14.0762
592		14.1051
593		14.1341
594		14.1629
595		14.1942
596		14.2231
597		14.2521
598		14.281
599		14.3129
600		14.3436
601		14.3727
602		14.4016
603		14.4383
604		14.4672
605		14.4963
606		14.5251
607		14.5624
608		14.5913
609		14.6203
610		14.6493
611		14.6865
612		14.7154
613		14.7444
614		14.7733
615		14.8105
616		14.8394
617		14.8684
618		14.8974
619		14.9348
620		14.9646
621		14.9936
622		15.0225
623		15.0597
624		15.0886
625		15.1181
626		15.147
627		15.176
628		15.2109
629		15.2398
630		15.2686
631		15.2976
632		15.3304
633		15.3593
634		15.3882
635		15.4172
636		15.45
637		15.479
638		15.5079
639		15.5369
640		15.5692
641		15.5982
642		15.6271
643		15.6562
644		15.6885
645		15.7181
646		15.747
647		15.776
648		15.8083
649		15.8373
650		15.8678
651		15.8968
652		15.9256
653		15.9577
654		15.9866
655		16.0156
656		16.0445
657		16.0787
658		16.1076
659		16.1365
660		16.1653
661		16.1982
662		16.2274
663		16.2563
664		16.2852
665		16.3188
666		16.3478
667		16.3768
668		16.4056
669		16.4378
670		16.4667
671		16.4957
672		16.5246
673		16.5577
674		16.5866
675		16.6121
676		16.6362
677		16.6604
678		16.6841
679		16.7115
680		16.7353
681		16.7592
682		16.783
683		16.8067
684		16.8352
685		16.8594
686		16.8834
687		16.9076
688		16.9316
689		16.9603
690		16.9844
691		17.0085
692		17.0326
693		17.0568
694		17.0849
695		17.1088
696		17.1325
697		17.1563
698		17.1801
699		17.2067
700		17.233
701		17.2573
702		17.2811
703		17.3049
704		17.3324
705		17.3563
706		17.38
707		17.4038
708		17.4311
709		17.4548
710		17.4785
711		17.5023
712		17.526
713		17.5535
714		17.5772
715		17.601
716		17.6247
717		17.6485
718		17.675
719		17.6988
720		17.7225
721		17.7463
722		17.7701
723		17.7966
724		17.8203
725		17.8446
726		17.8683
727		17.8921
728		17.9167
729		17.9446
730		17.9683
731		17.9922
732		18.0159
733		18.0397
734		18.0662
735		18.09
736		18.1137
737		18.1376
738		18.1613
739		18.1876
740		18.2114
741		18.2352
742		18.259
743		18.2829
744		18.3106
745		18.3344
746		18.3582
747		18.3821
748		18.4058
749		18.4351
750		18.4614
751		18.4853
752		18.5091
753		18.5331
754		18.5608
755		18.5847
756		18.6085
757		18.6323
758		18.6599
759		18.6837
760		18.7074
761		18.7312
762		18.7549
763		18.782
764		18.8058
765		18.8296
766		18.8533
767		18.8771
768		18.9043
769		18.9281
770		18.9519
771		18.9757
772		18.9994
773		19.0269
774		19.0506
775		19.0742
776		19.0981
777		19.1219
778		19.1456
779		19.1735
780		19.1973
781		19.2212
782		19.2449
783		19.2688
784		19.2955
785		19.3195
786		19.3433
787		19.3672
788		19.3911
789		19.42
790		19.4437
791		19.4676
792		19.4914
793		19.5152
794		19.5411
795		19.565
796		19.5889
797		19.6128
798		19.6366
799		19.6638
800		19.6899
801		19.7139
802		19.7376
803		19.7614
804		19.7877
805		19.8115
806		19.8352
807		19.859
808		19.8828
809		19.9097
810		19.9334
811		19.9572
812		19.9809
813		20.0047
814		20.0315
815		20.0553
816		20.079
817		20.1028
818		20.1265
819		20.1534
820		20.1772
821		20.2012
822		20.2249
823		20.2487
824		20.2759
825		20.3004
826		20.3241
827		20.348
828		20.3717
829		20.3985
830		20.4222
831		20.4461
832		20.4699
833		20.4937
834		20.5209
835		20.5458
836		20.5711
837		20.5952
838		20.6194
839		20.6474
840		20.6715
841		20.6955
842		20.7194
843		20.7435
844		20.7716
845		20.7956
846		20.8196
847		20.8437
848		20.8676
849		20.8944
850		20.9201
851		20.9442
852		20.968
853		20.9918
854		21.0205
855		21.0483
856		21.0765
857		21.1059
858		21.1384
859		21.1641
860		21.1966
861		21.2283
862		21.257
863		21.289
864		21.3215
865		21.3483
866		21.3809
867		21.4119
868		21.4438
869		21.4759
870		21.5043
871		21.5364
872		21.5689
873		21.5998
874		21.6302
875		21.6774
876		21.724
877		21.7709
878		21.8174
879		21.8637
880		21.9104
881		21.9565
882		22.0031
883		22.05
884		22.0966
885		22.1364
886		22.183
887		22.227
888		22.2713
889		22.3165
890		22.3631
891		22.4083
892		22.4526
893		22.4969
894		22.5351
895		22.581
896		22.6151
897		22.6492
898		22.6831
899		22.7243
900		22.7674
901		22.8126
902		22.8592
903		22.9054
904		22.952
905		22.9989
906		23.0455
907		23.0878
908		23.1345
909		23.1808
910		23.2235
911		23.2703
912		23.3168
913		23.3631
914		23.4077
915		23.4423
916		23.4762
917		23.5103
918		23.5515
919		23.5856
920		23.6194
921		23.6586
922		23.6924
923		23.7264
924		23.7646
925		23.8075
926		23.8482
927		23.8919
928		23.9385
929		23.9848
930		24.0315
931		24.0811
932		24.1151
933		24.1562
934		24.1927
935		24.2268
936		24.2597
937		24.2908
938		24.3195
939		24.3485
940		24.3772
941		24.4104
942		24.4391
943		24.4681
944		24.497
945		24.5294
946		24.5591
947		24.5882
948		24.6172
949		24.6511
950		24.683
951		24.7121
952		24.741
953		24.7755
954		24.8042
955		24.8332
956		24.8619
957		24.8952
958		24.924
959		24.9528
960		24.9816
961		25.0137
962		25.0425
963		25.0714
964		25.1002
965		25.1336
966		25.1623
967		25.1912
968		25.22
969		25.2533
970		25.2822
971		25.311
972		25.3398
973		25.3711
974		25.3999
975		25.4271
976		25.4559
977		25.485
978		25.5188
979		25.5477
980		25.5766
981		25.6057
982		25.6391
983		25.6681
984		25.6969
985		25.7261
986		25.7599
987		25.789
988		25.8179
989		25.8469
990		25.8801
991		25.9098
992		25.9386
993		25.9676
994		26.0015
995		26.0306
996		26.0595
997		26.0885
998		26.1224
999		26.1513
1000		26.1873
