t		Berechnungsdauer
0		0.0535064
1		0.0570127
2		0.0598534
3		0.062916
4		0.0657392
5		0.0685659
6		0.071389
7		0.074184
8		0.0769966
9		0.0798107
10		0.0826253
11		0.0854184
12		0.0882307
13		0.0910375
14		0.0938432
15		0.0966541
16		0.0995344
17		0.10309
18		0.106808
19		0.110572
20		0.114672
21		0.118429
22		0.121731
23		0.125192
24		0.128331
25		0.172263
26		0.175731
27		0.178532
28		0.181403
29		0.184163
30		0.186911
31		0.189669
32		0.192426
33		0.195179
34		0.197932
35		0.200743
36		0.203553
37		0.206372
38		0.209137
39		0.211901
40		0.214653
41		0.21741
42		0.220393
43		0.22347
44		0.226539
45		0.229655
46		0.23259
47		0.235425
48		0.238214
49		0.240988
50		0.282188
51		0.28568
52		0.288486
53		0.291477
54		0.29435
55		0.297115
56		0.29988
57		0.302636
58		0.305382
59		0.308134
60		0.310895
61		0.313638
62		0.316396
63		0.319146
64		0.321898
65		0.324646
66		0.327401
67		0.330286
68		0.334086
69		0.337977
70		0.341844
71		0.345167
72		0.347948
73		0.350718
74		0.353479
75		0.394626
76		0.398073
77		0.400883
78		0.403645
79		0.406519
80		0.409304
81		0.412068
82		0.414835
83		0.417594
84		0.420364
85		0.423114
86		0.425876
87		0.428633
88		0.431381
89		0.434131
90		0.436951
91		0.439734
92		0.443279
93		0.447118
94		0.450992
95		0.4545
96		0.457313
97		0.460085
98		0.462841
99		0.465607
100		0.506801
101		0.513741
102		0.519139
103		0.522984
104		0.526809
105		0.530484
106		0.533311
107		0.536606
108		0.540292
109		0.543253
110		0.546141
111		0.549045
112		0.552736
113		0.556467
114		0.559471
115		0.562339
116		0.565176
117		0.567966
118		0.570728
119		0.573501
120		0.576276
121		0.579037
122		0.581823
123		0.584597
124		0.587357
125		0.628695
126		0.632293
127		0.63524
128		0.63807
129		0.640877
130		0.643665
131		0.646434
132		0.649212
133		0.651984
134		0.654754
135		0.657492
136		0.660856
137		0.664546
138		0.667975
139		0.670884
140		0.673712
141		0.676507
142		0.67929
143		0.682067
144		0.684835
145		0.687605
146		0.690452
147		0.693219
148		0.695993
149		0.698765
150		0.740109
151		0.743704
152		0.746543
153		0.749348
154		0.752189
155		0.754981
156		0.757764
157		0.76054
158		0.763308
159		0.766852
160		0.770526
161		0.773847
162		0.776781
163		0.779625
164		0.782422
165		0.785212
166		0.78803
167		0.790804
168		0.793584
169		0.796362
170		0.799127
171		0.801902
172		0.804682
173		0.807447
174		0.810211
175		0.851247
176		0.854641
177		0.857447
178		0.860396
179		0.863264
180		0.866069
181		0.868842
182		0.871693
183		0.874683
184		0.87848
185		0.882258
186		0.886089
187		0.889932
188		0.893138
189		0.89599
190		0.898769
191		0.901532
192		0.904305
193		0.907062
194		0.90982
195		0.912562
196		0.915311
197		0.918071
198		0.920818
199		0.923568
200		0.964453
201		0.968178
202		0.971022
203		0.97382
204		0.976691
205		0.980043
206		0.983038
207		0.988054
208		0.992272
209		0.997069
210		1.00126
211		1.00564
212		1.01
213		1.01424
214		1.01889
215		1.02234
216		1.02601
217		1.02969
218		1.03287
219		1.03651
220		1.03938
221		1.04223
222		1.04509
223		1.04819
224		1.05136
225		1.09841
226		1.10161
227		1.1044
228		1.10721
229		1.11003
230		1.11303
231		1.11598
232		1.11882
233		1.1216
234		1.12447
235		1.12809
236		1.13186
237		1.13574
238		1.13932
239		1.14301
240		1.14639
241		1.14941
242		1.15219
243		1.15505
244		1.15818
245		1.1619
246		1.16548
247		1.16829
248		1.17116
249		1.17428
250		1.21674
251		1.22023
252		1.22309
253		1.22597
254		1.22875
255		1.2315
256		1.23442
257		1.23779
258		1.2408
259		1.24412
260		1.24785
261		1.25096
262		1.25377
263		1.25653
264		1.2593
265		1.26206
266		1.26482
267		1.26757
268		1.27034
269		1.27309
270		1.27585
