t		Berechnungsdauer
0		0.00345712
1		0.00669697
2		0.00970604
3		0.0124298
4		0.0151404
5		0.0178241
6		0.0205213
7		0.0232123
8		0.0259064
9		0.0286011
10		0.0312986
11		0.0339777
12		0.0366769
13		0.0393659
14		0.042065
15		0.0447577
16		0.0474524
17		0.0501418
18		0.0528293
19		0.0555184
20		0.0582093
21		0.0608864
22		0.0635798
23		0.0662655
24		0.0689501
25		0.0722004
26		0.0755738
27		0.0783146
28		0.0811079
29		0.0839355
30		0.0866315
31		0.0893269
32		0.0920254
33		0.0947245
34		0.0974292
35		0.100127
36		0.102806
37		0.105484
38		0.108178
39		0.110871
40		0.113562
41		0.116251
42		0.118939
43		0.121617
44		0.124313
45		0.126996
46		0.129683
47		0.132366
48		0.135056
49		0.137731
50		0.14091
51		0.14433
52		0.147106
53		0.150122
54		0.152933
55		0.155623
56		0.158327
57		0.161015
58		0.163704
59		0.166404
60		0.169103
61		0.171791
62		0.174478
63		0.177168
64		0.179857
65		0.182552
66		0.185252
67		0.187944
68		0.19063
69		0.193313
70		0.196001
71		0.198679
72		0.201373
73		0.204058
74		0.206743
75		0.209921
76		0.213291
77		0.216032
78		0.219049
79		0.221877
80		0.224587
81		0.227281
82		0.229979
83		0.232687
84		0.235378
85		0.238066
86		0.240749
87		0.243426
88		0.246122
89		0.248825
90		0.251514
91		0.254203
92		0.256893
93		0.25957
94		0.262266
95		0.264952
96		0.267636
97		0.270329
98		0.273018
99		0.275704
100		0.278879
101		0.282244
102		0.285302
103		0.288034
104		0.290747
105		0.293444
106		0.296134
107		0.298823
108		0.301529
109		0.304214
110		0.30691
111		0.309596
112		0.312283
113		0.314972
114		0.317679
115		0.320361
116		0.323057
117		0.325745
118		0.328432
119		0.331117
120		0.333811
121		0.336488
122		0.339187
123		0.341869
124		0.344555
125		0.347742
126		0.351118
127		0.353861
128		0.356879
129		0.359675
130		0.362405
131		0.365096
132		0.367796
133		0.370487
134		0.37319
135		0.375886
136		0.37858
137		0.38126
138		0.383955
139		0.386638
140		0.389341
141		0.39203
142		0.394728
143		0.397405
144		0.400099
145		0.402784
146		0.405472
147		0.408163
148		0.410858
149		0.413533
150		0.416758
151		0.420126
152		0.423195
153		0.425916
154		0.428625
155		0.431314
156		0.434004
157		0.436696
158		0.439403
159		0.442089
160		0.444785
161		0.447473
162		0.45016
163		0.452849
164		0.455557
165		0.45824
166		0.460937
167		0.463622
168		0.46631
169		0.469004
170		0.471699
171		0.474387
172		0.477073
173		0.479757
174		0.482453
175		0.485674
176		0.489042
177		0.491782
178		0.4948
179		0.497599
180		0.500319
181		0.503007
182		0.505707
183		0.508393
184		0.5111
185		0.513791
186		0.516479
187		0.519203
188		0.521918
189		0.52463
190		0.527332
191		0.530015
192		0.532708
193		0.535397
194		0.538084
195		0.54077
196		0.543478
197		0.54616
198		0.548854
199		0.55154
200		0.554748
