t		Berechnungsdauer
0		0.0973571
1		0.190088
2		0.270401
3		0.350382
4		0.423916
5		0.5042
6		0.577727
7		0.65751
8		0.731014
9		0.810816
10		0.884294
11		0.96147
12		1.03497
13		1.11483
14		1.18835
15		1.26455
16		1.33804
17		1.41422
18		1.48775
19		1.56382
20		1.63729
21		1.71347
22		1.78704
23		1.86773
24		1.94126
25		2.01526
26		2.09408
27		2.16748
28		2.2462
29		2.31963
30		2.39849
31		2.47204
32		2.54898
33		2.62255
34		2.69888
35		2.77243
36		2.84851
37		2.92212
38		2.99877
39		3.07271
40		3.14993
41		3.21606
42		3.27906
43		3.33951
44		3.40314
45		3.46358
46		3.52711
47		3.58745
48		3.65008
49		3.71042
50		3.77551
51		3.84067
52		3.90118
53		3.96589
54		4.02637
55		4.08888
56		4.14935
57		4.21128
58		4.27171
59		4.33365
60		4.39411
61		4.45964
62		4.52018
63		4.58346
64		4.64399
65		4.70726
66		4.76777
67		4.83149
68		4.89203
69		4.95621
70		5.02643
71		5.10036
72		5.16091
73		5.2274
74		5.28787
75		5.35042
76		5.41394
77		5.47436
78		5.5376
79		5.59799
80		5.6601
81		5.72271
82		5.78322
83		5.84678
84		5.90729
85		5.97257
86		6.03306
87		6.09586
88		6.15632
89		6.23937
90		6.29988
91		6.36592
92		6.42654
93		6.49048
94		6.5511
95		6.61697
96		6.67744
97		6.74227
98		6.8028
99		6.86889
100		6.93534
101		7
102		7.06053
103		7.1252
104		7.18572
105		7.25092
106		7.31138
107		7.37616
108		7.4366
109		7.50124
110		7.56171
111		7.62641
112		7.6869
113		7.75162
114		7.81217
115		7.87687
116		7.9373
117		8.00206
118		8.06251
119		8.12718
120		8.18769
121		8.25262
122		8.31309
123		8.37798
124		8.43843
125		8.52701
126		8.61677
127		8.70334
128		8.79734
129		8.88397
130		8.97774
131		9.06417
132		9.15465
133		9.24109
134		9.33005
135		9.41648
136		9.50784
137		9.59435
138		9.68549
139		9.77182
140		9.86653
141		9.95292
142		10.0462
143		10.1326
144		10.2254
145		10.3118
146		10.4068
147		10.4933
148		10.5876
149		10.674
150		10.748
151		10.8269
152		10.9006
153		10.9796
154		11.0532
155		11.132
156		11.2055
157		11.2845
158		11.3581
159		11.4379
160		11.5114
161		11.5913
162		11.6648
163		11.7437
164		11.8172
165		11.8967
166		11.9702
167		12.05
168		12.1235
169		12.1995
170		12.273
171		12.3493
172		12.4228
173		12.499
174		12.5725
175		12.6492
176		12.7248
177		12.7981
178		12.8738
179		12.9472
180		13.023
181		13.0964
182		13.1737
183		13.238
184		13.302
185		13.3624
186		13.4267
187		13.487
188		13.5512
189		13.6116
190		13.6759
191		13.7363
192		13.8014
193		13.8617
194		13.9269
195		13.9873
196		14.0526
197		14.1129
198		14.1762
199		14.2365
200		14.2993
