t		Berechnungsdauer
0		0.265023
1		0.520073
2		0.76866
3		1.01732
4		1.26701
5		1.55536
6		1.86656
7		2.11356
8		2.36079
9		2.68042
10		2.93059
11		3.24012
12		3.48725
13		3.79461
14		4.04171
15		4.28834
16		4.53855
17		4.78535
18		5.09635
19		5.34317
20		5.5899
21		5.83743
22		6.08419
23		6.38262
24		6.62975
25		6.87651
26		7.18731
27		7.47779
28		7.78754
29		8.03455
30		8.28144
31		8.59079
32		8.92213
33		9.20903
34		9.45659
35		9.70363
36		9.95073
37		10.1976
38		10.4446
39		10.6916
40		10.9387
41		11.1856
42		11.4327
43		11.6796
44		11.9263
45		12.1733
46		12.42
47		12.6668
48		12.9268
49		13.2361
50		13.5471
51		13.7936
52		14.0403
53		14.2868
54		14.5335
55		14.7802
56		15.0269
57		15.2734
58		15.5203
59		15.7669
60		16.0137
61		16.2601
62		16.5069
63		16.7539
64		17.0004
65		17.2472
66		17.494
67		17.7408
68		17.9878
69		18.2445
70		18.5657
71		18.8228
72		19.0695
73		19.3162
74		19.625
75		19.9262
76		20.1857
77		20.4374
78		20.6841
79		20.9309
80		21.1775
81		21.4244
82		21.6714
83		21.9178
84		22.1646
85		22.4112
86		22.7208
87		23.031
88		23.2774
89		23.524
90		23.7709
91		24.0176
92		24.2642
93		24.511
94		24.7579
95		25.0211
96		25.288
97		25.5633
98		25.8614
99		26.2114
100		26.5165
101		26.7996
102		27.0827
103		27.3653
104		27.6484
105		27.9314
106		28.2145
107		28.5272
108		28.8104
109		29.0934
110		29.3821
111		29.7351
112		30.0968
113		30.4767
114		30.8305
115		31.1837
116		31.5374
117		31.8902
118		32.2414
119		32.5934
120		32.9463
121		33.2996
122		33.6531
123		34.0055
124		34.3669
125		34.7197
126		35.0727
127		35.4555
128		35.8352
129		36.2009
130		36.5541
131		36.9069
132		37.2588
133		37.7265
134		38.2387
135		38.7508
136		39.2706
137		39.7906
138		40.3052
139		40.832
140		41.3434
141		41.7824
142		42.2173
143		42.6755
144		43.1063
145		43.5397
146		43.9732
147		44.4075
148		44.8417
149		45.2719
150		45.6426
151		45.9948
152		46.3472
153		46.7004
154		47.053
155		47.4066
156		47.7591
157		48.1117
158		48.4621
159		48.8128
160		49.1652
161		49.5095
162		49.8269
163		50.1398
164		50.4534
165		50.7675
166		51.1202
167		51.4346
168		51.749
169		52.0633
170		52.3771
171		52.6906
172		53.0048
173		53.319
174		53.6332
175		53.9474
176		54.2618
177		54.5763
178		54.9047
179		55.2424
180		55.5558
181		55.8695
182		56.1838
183		56.4984
184		56.8124
185		57.1257
186		57.517
187		57.9514
188		58.3853
189		58.8195
190		59.2502
191		59.6837
192		60.1174
193		60.5518
194		60.9861
195		61.411
196		61.7737
197		62.1269
198		62.4802
199		62.8329
200		63.1848
