t		Berechnungsdauer
277		12.252
278		12.2931
279		12.3344
280		12.3809
281		12.4219
282		12.4633
283		12.5112
284		12.5523
285		12.594
286		12.6395
287		12.6813
288		12.7225
289		12.7655
290		12.8065
291		12.8478
292		12.8907
293		12.9326
294		12.9736
295		13.0167
296		13.0583
297		13.0997
298		13.1454
299		13.1869
300		13.2293
301		13.2761
302		13.3174
303		13.3591
304		13.4025
305		13.4445
306		13.4866
307		13.5449
308		13.5904
309		13.6323
310		13.6839
311		13.7254
312		13.7669
313		13.8128
314		13.8544
315		13.9
316		13.9444
317		13.986
318		14.0281
319		14.0739
320		14.1155
321		14.1566
322		14.2091
323		14.251
324		14.2931
325		14.3396
326		14.3811
327		14.4227
328		14.4671
329		14.5092
330		14.5553
331		14.6007
332		14.6452
333		14.6862
334		14.7279
335		14.7693
336		14.8109
337		14.8575
338		14.8991
339		14.9444
340		14.9901
341		15.0315
342		15.0727
343		15.1213
344		15.1624
345		15.2039
346		15.2604
347		15.3027
348		15.3439
349		15.3891
350		15.4302
351		15.4756
352		15.5214
353		15.5681
354		15.612
355		15.6575
356		15.6994
357		15.7408
358		15.7878
359		15.8293
360		15.8707
361		15.9187
362		15.961
363		16.0172
364		16.0634
365		16.1052
366		16.1904
367		16.2327
368		16.2744
369		16.3232
370		16.3651
371		16.4063
372		16.4546
373		16.4967
374		16.5387
375		16.5871
376		16.6286
377		16.6708
378		16.7191
379		16.7606
380		16.8334
381		16.8753
382		16.9518
383		16.9935
384		17.0353
385		17.0808
386		17.1227
387		17.1927
388		17.2403
389		17.2822
390		17.3308
391		17.3877
392		17.4327
393		17.4807
394		17.5321
395		17.5884
396		17.6304
397		17.6721
398		17.7174
399		17.7594
400		17.8013
401		17.8463
402		17.8883
403		17.9304
404		17.9758
405		18.0185
406		18.0596
407		18.1072
408		18.1488
409		18.1903
410		18.2383
411		18.2797
412		18.3211
413		18.3663
414		18.4077
415		18.4492
416		18.492
417		18.5356
418		18.5874
419		18.6446
420		18.6927
421		18.7405
422		18.7911
423		18.8388
424		18.8869
425		18.9385
426		18.9867
427		19.0349
428		19.0889
429		19.1365
430		19.1837
431		19.2372
432		19.285
433		19.3329
434		19.3887
435		19.4558
436		19.5093
437		19.5569
438		19.6044
439		19.6552
440		19.7032
441		19.7511
442		19.8013
443		19.8489
444		19.8968
445		19.9476
446		19.9956
447		20.0434
448		20.1105
449		20.1577
450		20.2051
451		20.259
452		20.3063
453		20.3539
454		20.4072
455		20.4551
456		20.5027
457		20.5554
458		20.603
459		20.6506
460		20.7038
461		20.7512
462		20.7985
463		20.8503
464		20.898
465		20.9453
466		20.9988
467		21.0469
468		21.0951
469		21.1501
470		21.1976
471		21.2449
472		21.3022
473		21.3602
474		21.4122
475		21.4633
476		21.511
477		21.5619
478		21.6097
479		21.6572
480		21.7077
481		21.7549
482		21.8027
483		21.8533
484		21.901
485		21.9489
486		21.9993
487		22.047
488		22.0945
489		22.1449
490		22.1925
491		22.2402
492		22.2939
493		22.3412
494		22.3884
495		22.4379
496		22.4857
497		22.5449
498		22.6077
499		22.6743
500		22.7336
501		22.7972
502		22.8562
503		22.9188
504		22.9775
505		23.0452
506		23.1044
507		23.173
508		23.2317
509		23.2991
510		23.3574
511		23.4209
512		23.4799
513		23.5485
514		23.607
515		23.6739
516		23.7322
517		23.7971
518		23.8563
519		23.9189
520		23.978
521		24.0449
522		24.1035
523		24.1658
524		24.2249
525		24.3032
526		24.3618
527		24.4269
528		24.4856
529		24.553
530		24.6114
531		24.677
532		24.7355
533		24.8101
534		24.8688
535		24.9338
536		24.9932
537		25.0572
538		25.1133
539		25.1771
540		25.238
541		25.3069
542		25.3657
543		25.4309
544		25.4902
545		25.558
546		25.6169
547		25.6805
548		25.7396
549		25.8028
550		25.8621
551		25.9259
552		25.9844
553		26.0652
554		26.1242
555		26.1876
556		26.2466
557		26.3086
558		26.3677
559		26.4302
560		26.4888
561		26.5464
562		26.5985
563		26.6528
564		26.7064
565		26.7589
566		26.8162
567		26.8692
568		26.9258
569		26.9785
570		27.0389
571		27.0912
572		27.1502
573		27.2028
574		27.2619
575		27.3146
576		27.3678
577		27.427
578		27.4802
579		27.539
580		27.5912
581		27.6512
582		27.7035
583		27.7625
584		27.8148
585		27.8765
586		27.9423
587		28.0027
588		28.0553
589		28.1089
590		28.165
591		28.2378
592		28.29
593		28.3453
594		28.3996
595		28.4523
596		28.5106
597		28.5627
598		28.6207
599		28.6735
600		28.7331
601		28.8133
602		28.8829
603		28.9679
604		29.0286
605		29.0797
606		29.1325
607		29.189
608		29.2417
609		29.3
610		29.3675
611		29.4226
612		29.4781
613		29.5344
614		29.5864
615		29.6433
616		29.6955
617		29.7504
618		29.8028
619		29.8565
620		29.9135
621		29.9658
622		30.0219
623		30.0971
624		30.1589
625		30.2114
626		30.2654
627		30.3207
628		30.3752
629		30.4302
630		30.4816
631		30.5322
632		30.5803
633		30.6299
634		30.6771
635		30.7248
636		30.7748
637		30.8219
638		30.8692
639		30.9206
640		30.9682
641		31.0158
642		31.067
643		31.1147
644		31.1622
645		31.2122
646		31.2594
647		31.3068
648		31.3628
649		31.4367
650		31.4918
651		31.5393
652		31.616
653		31.6643
654		31.7121
655		31.7664
656		31.8156
657		31.8912
658		31.9389
659		31.9869
660		32.0379
661		32.0848
662		32.1327
663		32.184
664		32.2312
665		32.2789
666		32.3315
667		32.3795
668		32.427
669		32.4776
670		32.5247
671		32.5718
672		32.6251
673		32.6725
674		32.7202
675		32.773
676		32.8205
677		32.8679
678		32.9207
679		32.9689
680		33.0164
681		33.0716
682		33.1194
683		33.1676
684		33.2228
685		33.271
686		33.3196
687		33.3718
688		33.4194
689		33.467
690		33.5188
691		33.5793
692		33.6313
693		33.6818
694		33.7291
695		33.7835
696		33.8313
697		33.8791
698		33.9331
699		33.9806
700		34.0281
701		34.0785
702		34.1264
703		34.1741
704		34.2255
705		34.2734
706		34.3278
707		34.3787
708		34.4265
709		34.481
710		34.5283
711		34.5757
712		34.6329
713		34.6805
714		34.7278
715		34.7828
716		34.83
717		34.8778
718		34.934
719		34.9812
720		35.0293
721		35.0836
722		35.1306
723		35.1783
724		35.2323
725		35.2795
726		35.3271
727		35.3812
728		35.4304
729		35.4965
730		35.5465
731		35.6206
732		35.6679
733		35.7154
734		35.7708
735		35.818
736		35.8655
737		35.9189
738		35.9665
739		36.0138
740		36.063
741		36.1104
742		36.1577
743		36.2071
744		36.2544
745		36.3017
746		36.351
747		36.3989
748		36.4464
749		36.5029
750		36.5826
751		36.6485
752		36.6957
753		36.7429
754		36.7987
755		36.8776
756		36.9342
757		36.982
758		37.0286
759		37.0786
760		37.1259
761		37.1753
762		37.2268
763		37.2745
764		37.3224
765		37.376
766		37.4232
767		37.4715
768		37.5274
769		37.575
770		37.6223
771		37.6775
772		37.7249
773		37.773
774		37.8304
775		37.8865
776		37.938
777		37.9865
778		38.0335
779		38.0843
780		38.1317
781		38.1791
782		38.2311
783		38.2947
784		38.347
785		38.3943
786		38.439
787		38.4856
788		38.5273
789		38.5687
790		38.6144
791		38.6561
792		38.6975
793		38.7449
794		38.7865
795		38.828
796		38.8749
797		38.9163
798		38.9871
799		39.0318
800		39.1032
801		39.1486
802		39.2275
803		39.2701
804		39.3121
805		39.3576
806		39.3994
807		39.4418
808		39.4872
809		39.5286
810		39.571
811		39.6185
812		39.6604
813		39.7028
814		39.7466
815		39.7886
816		39.8304
817		39.8744
818		39.9158
819		39.9574
820		40.0052
821		40.0472
822		40.0888
823		40.1365
824		40.1778
825		40.2194
826		40.2671
827		40.3092
828		40.3508
829		40.3997
830		40.441
831		40.4823
832		40.53
833		40.5721
834		40.6141
835		40.6598
836		40.7013
837		40.7433
838		40.7882
839		40.8306
840		40.8723
841		40.9187
842		40.9607
843		41.0023
844		41.0507
845		41.0927
846		41.1348
847		41.179
848		41.2203
849		41.2623
850		41.3058
851		41.3479
852		41.39
853		41.4337
854		41.4752
855		41.5172
856		41.5616
857		41.603
858		41.6788
859		41.7208
860		41.7624
861		41.8065
862		41.8482
863		41.8899
864		41.9488
865		41.9912
866		42.0332
867		42.0802
868		42.1219
869		42.1636
870		42.2111
871		42.253
872		42.3182
873		42.3665
874		42.4137
875		42.4648
876		42.5127
877		42.5631
878		42.6165
879		42.6639
880		42.7109
881		42.7646
882		42.813
883		42.8612
884		42.9132
885		42.9851
886		43.0507
887		43.0982
888		43.1453
889		43.2
890		43.2477
891		43.2955
892		43.3494
893		43.3973
894		43.4456
895		43.4952
896		43.5431
897		43.5914
898		43.6413
899		43.689
900		43.7365
901		43.7892
902		43.8366
903		43.8846
904		43.9387
905		43.9854
906		44.0335
907		44.0879
908		44.135
909		44.1828
910		44.2378
911		44.2857
912		44.3335
913		44.3876
914		44.4356
915		44.4836
916		44.5377
917		44.5854
918		44.666
919		44.7148
920		44.7624
921		44.8135
922		44.8613
923		44.9088
924		44.9577
925		45.0054
926		45.0525
927		45.1007
928		45.1482
929		45.1959
930		45.2519
931		45.3116
932		45.3877
933		45.4356
934		45.5122
935		45.5602
936		45.6083
937		45.6629
938		45.7103
939		45.7576
940		45.8109
941		45.8585
942		45.9064
943		45.9606
944		46.008
945		46.0557
946		46.1093
947		46.1566
948		46.2039
949		46.258
950		46.3053
951		46.353
952		46.4178
953		46.4766
954		46.5406
955		46.5992
956		46.6627
957		46.7222
958		46.79
959		46.8489
960		46.9324
961		46.9911
962		47.0588
963		47.1178
964		47.1855
965		47.2447
966		47.316
967		47.3907
968		47.4494
969		47.5162
970		47.581
971		47.6412
972		47.7084
973		47.7668
974		47.8341
975		47.893
976		47.9575
977		48.0151
978		48.0814
979		48.1407
980		48.2076
981		48.266
982		48.3333
983		48.3925
984		48.4572
985		48.5166
986		48.5793
987		48.6384
988		48.7021
989		48.7611
990		48.8276
991		48.8864
992		48.9536
993		49.0132
994		49.0768
995		49.1357
996		49.2007
997		49.2599
998		49.3452
999		49.4039
1000		49.4708
