t		Berechnungsdauer
0		0.273769
1		0.534555
2		0.791633
3		1.04986
4		1.30698
5		1.5537
6		1.8005
7		2.04679
8		2.29331
9		2.53946
10		2.78664
11		3.03399
12		3.28042
13		3.52674
14		3.77312
15		4.01977
16		4.26669
17		4.51291
18		4.75923
19		5.00584
20		5.26595
21		5.56778
22		5.81434
23		6.12394
24		6.37047
25		6.62651
26		6.89121
27		7.19222
28		7.44438
29		7.69096
30		7.93764
31		8.18397
32		8.43035
33		8.67708
34		8.92384
35		9.17034
36		9.41708
37		9.66365
38		9.91054
39		10.1571
40		10.4665
41		10.7131
42		11.0048
43		11.2513
44		11.4979
45		11.7508
46		11.9981
47		12.2448
48		12.4914
49		12.738
50		12.985
51		13.2317
52		13.4785
53		13.7251
54		13.9722
55		14.2189
56		14.4656
57		14.7123
58		14.9592
59		15.2057
60		15.5203
61		15.7676
62		16.0142
63		16.2607
64		16.5072
65		16.7534
66		16.9997
67		17.2463
68		17.4928
69		17.7394
70		17.9867
71		18.233
72		18.4795
73		18.7259
74		18.9725
75		19.2187
76		19.465
77		19.7265
78		19.9937
79		20.2401
80		20.5318
81		20.7783
82		21.0248
83		21.2712
84		21.5179
85		21.7644
86		22.0113
87		22.336
88		22.612
89		22.8585
90		23.1052
91		23.3519
92		23.5988
93		23.8456
94		24.0924
95		24.3391
96		24.5859
97		24.8326
98		25.0794
99		25.3259
100		25.5728
101		25.8193
102		26.0662
103		26.3128
104		26.5596
105		26.8492
106		27.0988
107		27.3458
108		27.5927
109		27.8394
110		28.0862
111		28.3328
112		28.5795
113		28.8346
114		29.0858
115		29.3323
116		29.579
117		29.8257
118		30.0727
119		30.3195
120		30.5661
121		30.8124
122		31.0635
123		31.3103
124		31.5578
125		31.8046
126		32.0516
127		32.2982
128		32.5446
129		32.7915
130		33.0383
131		33.2852
132		33.5316
133		33.7781
134		34.0248
135		34.2715
136		34.5181
137		34.7649
138		35.0116
139		35.258
140		35.508
141		35.7908
142		36.1282
143		36.4159
144		36.6992
145		36.9822
146		37.3095
147		37.6392
148		37.9717
149		38.2549
150		38.5488
151		38.832
152		39.1152
153		39.3982
154		39.6574
155		39.9042
156		40.1509
157		40.3973
158		40.6444
159		40.8909
160		41.1377
161		41.3917
162		41.6414
163		41.8882
164		42.1349
165		42.3815
166		42.6286
167		42.9395
168		43.186
169		43.4324
170		43.7076
171		43.9908
172		44.2738
173		44.5572
174		44.8405
175		45.1234
176		45.4063
177		45.6888
178		45.9717
179		46.2553
180		46.5384
181		46.8215
182		47.1047
183		47.3895
184		47.7172
185		48.0707
186		48.4343
187		48.7896
188		49.1532
189		49.5084
190		49.8611
191		50.2137
192		50.5667
193		50.9195
194		51.2722
195		51.6116
196		51.9257
197		52.2397
198		52.554
199		52.8683
200		53.182
201		53.4959
202		53.8099
203		54.1238
204		54.4379
205		54.7518
206		55.0666
207		55.3805
208		55.6754
209		55.9583
210		56.2415
211		56.5245
212		56.8077
213		57.0909
214		57.3739
215		57.7039
216		57.9871
217		58.27
218		58.6008
219		58.8846
220		59.2146
221		59.4977
222		59.8071
223		60.1038
224		60.3505
225		60.6468
226		60.8934
227		61.2028
228		61.5138
229		61.7602
230		62.0701
231		62.3166
232		62.563
233		62.8891
234		63.2137
235		63.4888
236		63.7356
237		63.9824
238		64.2291
239		64.476
240		64.7225
241		64.9695
242		65.2162
243		65.463
244		65.7098
245		65.9566
246		66.2033
247		66.45
248		66.6967
249		66.9435
250		67.1905
251		67.4371
252		67.7152
253		67.9989
254		68.2821
255		68.5652
256		68.8485
257		69.1316
258		69.4148
259		69.7457
260		70.0288
261		70.3119
262		70.6418
263		70.9249
264		71.2082
265		71.4916
266		71.7431
267		71.99
268		72.2998
269		72.5463
270		72.8143
271		73.1043
272		73.3508
273		73.5974
274		73.8442
275		74.1207
276		74.3673
277		74.6138
278		74.8603
279		75.1069
280		75.3532
281		75.6143
282		75.8973
283		76.1804
284		76.4637
285		76.746
286		77.0293
287		77.333
288		77.6423
289		77.9254
290		78.2452
291		78.5763
292		78.8593
293		79.1914
294		79.486
295		79.7957
296		80.1033
297		80.3499
298		80.6598
299		80.9068
300		81.1537
301		81.4002
302		81.6469
303		81.8935
304		82.1406
305		82.3872
306		82.6341
307		82.9461
308		83.193
309		83.4395
310		83.7125
311		83.9959
312		84.2791
313		84.5623
314		84.8455
315		85.1285
316		85.4118
317		85.6946
318		85.9779
319		86.2607
320		86.5437
321		86.8264
322		87.1119
323		87.3948
324		87.7149
325		88.0165
326		88.3078
327		88.5547
328		88.8014
329		89.0481
330		89.2947
331		89.5413
332		89.7881
333		90.0959
334		90.4067
335		90.6888
336		90.9993
337		91.2458
338		91.4925
339		91.8018
340		92.108
341		92.3628
342		92.6453
343		92.9572
344		93.2667
345		93.5769
346		93.8236
347		94.0703
348		94.3167
349		94.5633
350		94.81
351		95.0575
352		95.3044
353		95.5564
354		95.8395
355		96.1224
356		96.4053
357		96.6884
358		96.9715
359		97.2548
360		97.5374
361		97.8205
362		98.1039
363		98.3868
364		98.6702
365		98.9533
366		99.2368
367		99.5201
368		99.7687
369		100.016
370		100.262
371		100.51
372		100.756
373		101.003
374		101.25
375		101.497
376		101.744
377		101.991
378		102.238
379		102.485
380		102.732
381		102.979
382		103.291
383		103.54
384		103.823
385		104.106
386		104.389
387		104.672
388		104.955
389		105.238
390		105.521
391		105.804
392		106.087
393		106.37
394		106.652
395		106.935
396		107.218
397		107.501
398		107.784
399		108.067
400		108.35
401		108.632
402		108.914
403		109.197
404		109.48
405		109.763
406		110.048
407		110.331
408		110.614
409		110.898
410		111.181
411		111.464
412		111.775
413		112.022
414		112.268
415		112.515
416		112.823
417		113.073
418		113.322
419		113.569
420		113.816
421		114.063
422		114.31
423		114.556
424		114.803
425		115.05
426		115.361
427		115.62
428		115.903
429		116.186
430		116.469
431		116.752
432		117.035
433		117.317
434		117.653
435		117.954
436		118.253
437		118.584
438		118.867
439		119.15
440		119.457
441		119.767
442		120.014
443		120.26
444		120.521
445		120.813
446		121.06
447		121.307
448		121.554
449		121.88
450		122.136
451		122.382
452		122.629
453		122.876
454		123.123
455		123.369
456		123.7
457		123.983
458		124.266
459		124.549
460		124.832
461		125.115
462		125.398
463		125.68
464		125.963
465		126.246
466		126.528
467		126.811
468		127.094
469		127.377
470		127.692
471		128.043
472		128.396
473		128.757
474		129.111
475		129.464
476		129.815
477		130.195
478		130.548
479		130.901
480		131.254
481		131.635
482		131.986
483		132.339
484		132.69
485		133.042
486		133.395
487		133.748
488		134.101
489		134.454
490		134.832
491		135.184
492		135.537
493		135.89
494		136.242
495		136.595
496		136.946
497		137.299
498		137.652
499		138.005
500		138.357
501		138.709
502		139.061
503		139.413
504		139.766
505		140.119
506		140.472
507		140.824
508		141.176
509		141.529
510		141.882
511		142.235
512		142.587
513		142.939
514		143.291
515		143.644
516		143.997
517		144.379
518		144.731
519		145.083
520		145.436
521		145.816
522		146.168
523		146.521
524		146.878
525		147.231
526		147.605
527		148.118
528		148.63
529		149.141
530		149.653
531		150.165
532		150.677
533		151.209
534		151.694
535		152.128
536		152.562
537		152.997
538		153.43
539		153.863
540		154.297
541		154.732
542		155.166
543		155.591
544		155.943
545		156.296
546		156.649
547		157.002
548		157.354
549		157.707
550		158.06
551		158.412
552		158.765
553		159.116
554		159.496
555		159.815
556		160.129
557		160.443
558		160.757
559		161.071
560		161.385
561		161.698
562		162.011
563		162.326
564		162.64
565		162.954
566		163.268
567		163.581
568		163.895
569		164.209
570		164.561
571		164.875
572		165.189
573		165.504
574		165.818
575		166.131
576		166.446
577		166.76
578		167.074
579		167.388
580		167.687
581		167.97
582		168.253
583		168.536
584		168.819
585		169.102
586		169.385
587		169.668
588		169.983
589		170.266
590		170.55
591		170.833
592		171.116
593		171.399
594		171.682
595		171.965
596		172.248
597		172.539
598		172.835
599		173.128
600		173.412
601		173.71
602		174.007
603		174.337
604		174.667
605		174.951
606		175.234
607		175.517
608		175.861
609		176.214
610		176.566
611		176.918
612		177.271
613		177.622
614		177.974
615		178.327
616		178.68
617		179.033
618		179.385
619		179.743
620		180.057
621		180.371
622		180.685
623		180.999
624		181.312
625		181.626
626		181.939
627		182.253
628		182.567
629		182.881
630		183.195
631		183.509
632		183.822
633		184.136
634		184.45
635		184.773
636		185.124
637		185.438
638		185.751
639		186.065
640		186.38
641		186.694
642		187.009
643		187.323
644		187.664
645		188.098
646		188.531
647		188.965
648		189.399
649		189.832
650		190.28
651		190.722
652		191.155
653		191.584
654		191.935
655		192.313
656		192.666
657		193.047
658		193.4
659		193.758
660		194.111
661		194.487
662		194.865
663		195.255
664		195.604
665		195.956
666		196.27
667		196.584
668		196.897
669		197.212
670		197.526
671		197.84
672		198.155
673		198.468
674		198.782
675		199.096
676		199.411
677		199.709
678		199.993
679		200.323
680		200.607
681		200.89
682		201.173
683		201.456
684		201.738
685		202.021
686		202.304
687		202.586
688		202.87
689		203.153
690		203.436
691		203.735
692		204.048
693		204.361
694		204.675
695		204.99
696		205.304
697		205.617
698		205.93
699		206.244
700		206.564
701		206.88
702		207.231
703		207.545
704		207.859
705		208.173
706		208.487
707		208.801
708		209.115
709		209.429
710		209.744
711		210.057
712		210.372
713		210.686
714		211
715		211.314
716		211.622
717		211.905
718		212.189
719		212.472
720		212.755
721		213.039
722		213.322
723		213.605
724		213.889
725		214.172
726		214.456
727		214.739
728		215.023
729		215.306
730		215.643
731		215.926
732		216.21
733		216.493
734		216.777
735		217.061
736		217.345
737		217.628
738		217.922
739		218.212
740		218.495
741		218.827
742		219.11
743		219.393
744		219.702
745		220.054
746		220.408
747		220.788
748		221.141
749		221.492
750		221.847
751		222.199
752		222.552
753		222.905
754		223.258
755		223.606
756		223.92
757		224.234
758		224.549
759		224.863
760		225.177
761		225.492
762		225.826
763		226.159
764		226.481
765		226.795
766		227.109
767		227.424
768		227.738
769		228.052
770		228.366
771		228.679
772		228.993
773		229.319
774		229.636
775		229.951
776		230.265
777		230.595
778		230.912
779		231.225
780		231.539
781		231.956
782		232.39
783		232.823
784		233.257
785		233.691
786		234.125
787		234.555
788		234.989
789		235.423
790		235.807
791		236.159
792		236.511
793		236.892
794		237.246
795		237.598
796		237.952
797		238.305
798		238.658
799		239.011
800		239.364
801		239.702
802		240.028
803		240.379
804		240.693
805		241.008
806		241.33
807		241.644
808		241.958
809		242.272
810		242.586
811		242.919
812		243.234
813		243.548
814		243.835
815		244.119
816		244.45
817		244.733
818		245.016
819		245.299
820		245.583
821		245.866
822		246.15
823		246.433
824		246.723
825		247.056
826		247.339
827		247.622
828		247.905
829		248.188
830		248.471
831		248.754
832		249.084
833		249.368
834		249.651
835		249.934
836		250.223
837		250.554
838		250.837
839		251.165
840		251.448
841		251.767
842		252.12
843		252.471
844		252.823
845		253.186
846		253.54
847		253.893
848		254.246
849		254.599
850		254.952
851		255.305
852		255.685
853		256.197
854		256.717
855		257.229
856		257.738
857		258.251
858		258.763
859		259.275
860		259.756
861		260.19
862		260.624
863		261.058
864		261.489
865		261.929
866		262.363
867		262.796
868		263.231
869		263.653
870		264.004
871		264.357
872		264.709
873		265.063
874		265.416
875		265.768
876		266.119
877		266.472
878		266.826
879		267.181
880		267.532
881		267.854
882		268.169
883		268.481
884		268.814
885		269.149
886		269.509
887		269.829
888		270.144
889		270.459
890		270.778
891		271.108
892		271.422
893		271.724
894		272.007
895		272.336
