t		Berechnungsdauer
268		0.803704
269		0.8065
270		0.80926
271		0.812023
272		0.814763
273		0.817523
274		0.820269
275		0.82365
276		0.827117
277		0.829955
278		0.832751
279		0.835518
280		0.838261
281		0.841022
282		0.843994
283		0.846756
284		0.849466
285		0.852258
286		0.855036
287		0.857789
288		0.860545
289		0.863316
290		0.866054
291		0.868941
292		0.871788
293		0.874571
294		0.877311
295		0.880065
296		0.88282
297		0.885638
298		0.888456
299		0.891218
300		0.894717
301		0.898102
302		0.901226
303		0.904123
304		0.906891
305		0.909655
306		0.912429
307		0.915208
308		0.917965
309		0.920733
310		0.923494
311		0.926277
312		0.92907
313		0.931842
314		0.934611
315		0.937356
316		0.940119
317		0.942876
318		0.945636
319		0.948381
320		0.951133
321		0.953914
322		0.956624
323		0.959338
324		0.962049
325		0.965539
326		0.968712
327		0.971447
328		0.974203
329		0.976949
330		0.979661
331		0.98239
332		0.985102
333		0.987944
334		0.99066
335		0.993373
336		0.996078
337		0.998782
338		1.00148
339		1.00422
340		1.00692
341		1.00964
342		1.01235
343		1.01506
344		1.01775
345		1.02047
346		1.02317
347		1.02588
348		1.02861
349		1.03141
350		1.03555
351		1.0388
352		1.04162
353		1.04468
354		1.04747
355		1.0502
356		1.05294
357		1.05566
358		1.05839
359		1.06112
360		1.06383
361		1.06653
362		1.06924
363		1.07196
364		1.07469
365		1.07741
366		1.08012
367		1.08282
368		1.08556
369		1.08831
370		1.09103
371		1.09374
372		1.09644
373		1.09916
374		1.10187
375		1.10606
376		1.11029
377		1.11308
378		1.11608
379		1.11885
380		1.12159
381		1.12431
382		1.127
383		1.12973
384		1.13244
385		1.13516
386		1.13786
387		1.14057
388		1.14327
389		1.146
390		1.14871
391		1.15144
392		1.15421
393		1.15702
394		1.15974
395		1.16246
396		1.16515
397		1.16786
398		1.17057
399		1.1733
400		1.17739
401		1.18177
402		1.18529
403		1.18809
404		1.19093
405		1.19366
406		1.19638
407		1.19909
408		1.20181
409		1.20455
410		1.20726
411		1.21001
412		1.21274
413		1.21545
414		1.21814
415		1.22085
416		1.22356
417		1.22628
418		1.22901
419		1.23174
420		1.23444
421		1.23716
422		1.23988
423		1.24259
424		1.2453
425		1.24992
426		1.25331
427		1.25612
428		1.25907
429		1.26183
430		1.26455
431		1.26726
432		1.26999
433		1.27273
434		1.27543
435		1.27814
436		1.28087
437		1.28358
438		1.28632
439		1.28914
440		1.29192
441		1.29466
442		1.29741
443		1.30015
444		1.30285
445		1.30556
446		1.30826
447		1.31097
448		1.31373
449		1.3165
450		1.32233
451		1.3269
452		1.33009
453		1.33318
454		1.33625
455		1.33935
456		1.34245
457		1.34561
458		1.3488
459		1.35195
460		1.35503
461		1.3582
462		1.36132
463		1.36446
464		1.36757
465		1.3708
466		1.37395
467		1.37702
468		1.38009
469		1.38316
470		1.38627
471		1.38935
472		1.39241
473		1.39557
474		1.39873
475		1.40237
476		1.40598
477		1.40916
478		1.41245
479		1.41555
480		1.41865
481		1.42173
482		1.42482
483		1.42791
484		1.43098
485		1.43406
486		1.43712
487		1.44019
488		1.44327
489		1.44635
490		1.44941
491		1.45252
492		1.45559
493		1.45868
494		1.46175
495		1.46481
496		1.46786
497		1.47094
498		1.474
499		1.47712
500		1.48096
501		1.48432
502		1.48741
503		1.49069
504		1.4938
505		1.49687
506		1.49994
507		1.50303
508		1.5061
509		1.50927
510		1.51252
511		1.5164
512		1.51958
513		1.52287
514		1.52595
515		1.52902
516		1.5321
517		1.53519
518		1.53824
519		1.54132
520		1.54439
521		1.54747
522		1.55055
523		1.55365
524		1.55671
525		1.56047
526		1.5639
527		1.56719
528		1.57035
529		1.57344
530		1.57653
531		1.5796
532		1.5827
533		1.58577
534		1.58888
535		1.59196
536		1.59503
537		1.59812
538		1.60118
539		1.60429
540		1.60734
541		1.61039
542		1.61345
543		1.61652
544		1.61956
545		1.62263
546		1.62569
547		1.62877
548		1.63184
549		1.63489
550		1.63874
551		1.64222
552		1.64551
553		1.64878
554		1.65187
555		1.65495
556		1.65801
557		1.66108
558		1.66414
559		1.66726
560		1.67033
561		1.6734
562		1.67645
563		1.67956
564		1.68264
565		1.68575
566		1.68882
567		1.6919
568		1.69496
569		1.69805
570		1.70114
571		1.7042
572		1.70727
573		1.71034
574		1.71342
575		1.71721
576		1.72056
577		1.72367
578		1.72685
579		1.72993
580		1.73305
581		1.73615
582		1.73923
583		1.74232
584		1.74537
585		1.74844
586		1.75152
587		1.75463
588		1.7578
589		1.76101
590		1.76408
591		1.76718
592		1.77025
593		1.77334
594		1.77649
595		1.77957
596		1.78263
597		1.7857
598		1.78875
599		1.79182
600		1.79555
601		1.79907
602		1.80255
603		1.80571
604		1.80879
605		1.81187
606		1.81495
607		1.81812
608		1.82127
609		1.82436
610		1.82745
611		1.83057
612		1.83375
613		1.83706
614		1.84033
615		1.84347
616		1.84661
617		1.84974
618		1.85287
619		1.856
620		1.85911
621		1.86227
622		1.86538
623		1.8685
624		1.87162
625		1.8753
626		1.87868
627		1.88182
628		1.88506
629		1.88829
630		1.89138
631		1.89452
632		1.89767
633		1.90083
634		1.90395
635		1.90705
636		1.91012
637		1.91321
638		1.9163
639		1.91937
640		1.92244
641		1.92551
642		1.9286
643		1.93168
644		1.93476
645		1.93782
646		1.94088
647		1.94395
648		1.94702
649		1.9501
650		1.95377
651		1.95728
652		1.96064
653		1.96392
654		1.967
655		1.97009
656		1.97316
657		1.97621
658		1.97929
659		1.98238
660		1.98547
661		1.98854
662		1.99161
663		1.99469
664		1.99777
665		2.00086
666		2.00393
667		2.00702
668		2.01008
669		2.01318
670		2.01625
671		2.01932
672		2.02238
673		2.02545
674		2.02851
675		2.03235
676		2.03569
677		2.03879
678		2.04202
679		2.04511
680		2.04817
681		2.05123
682		2.0543
683		2.0574
684		2.06047
685		2.06354
686		2.0666
687		2.06968
688		2.07275
689		2.07583
690		2.07889
691		2.08196
692		2.08503
693		2.0881
694		2.09117
695		2.09426
696		2.09732
697		2.10044
698		2.1035
699		2.10658
700		2.1103
701		2.11375
702		2.11709
703		2.12041
704		2.12347
705		2.12654
706		2.1296
707		2.13266
708		2.13575
709		2.13885
710		2.14193
711		2.14502
712		2.14807
713		2.15115
714		2.15425
715		2.15741
716		2.1605
717		2.16358
718		2.16663
719		2.1697
720		2.17278
721		2.17586
722		2.17891
723		2.18198
724		2.18503
725		2.18884
726		2.19253
727		2.19564
728		2.19884
729		2.20196
730		2.20504
731		2.20812
732		2.2112
733		2.21434
734		2.2174
735		2.22047
736		2.22353
737		2.22659
738		2.2297
739		2.23278
740		2.23584
741		2.23892
742		2.24198
743		2.24506
744		2.24813
745		2.2512
746		2.25426
747		2.25734
748		2.26039
749		2.26347
750		2.26713
751		2.27068
752		2.27399
753		2.27733
754		2.2804
755		2.28348
756		2.28653
757		2.28959
758		2.29268
759		2.29579
760		2.29884
761		2.30192
762		2.30497
763		2.30806
764		2.31113
765		2.31419
766		2.31726
767		2.32034
768		2.3234
769		2.32646
770		2.32955
771		2.33264
772		2.33571
773		2.33878
774		2.34182
775		2.34538
776		2.34888
777		2.35199
778		2.35518
779		2.35831
780		2.36139
781		2.36446
782		2.36754
783		2.37068
784		2.37378
785		2.37685
786		2.37991
787		2.38302
788		2.3861
789		2.38918
790		2.39222
791		2.39528
792		2.39835
793		2.40142
794		2.40449
795		2.40755
796		2.41061
797		2.41368
798		2.41673
799		2.41979
800		2.42355
801		2.42683
802		2.43019
803		2.43341
804		2.43649
805		2.4396
806		2.44266
807		2.44576
808		2.44885
809		2.45192
810		2.45497
811		2.45804
812		2.46114
813		2.46422
814		2.46728
815		2.47034
816		2.47342
817		2.47652
818		2.47963
819		2.4827
820		2.48575
821		2.48881
822		2.49189
823		2.49497
824		2.49802
825		2.5017
826		2.50509
827		2.50818
828		2.51144
829		2.51454
830		2.51763
831		2.5207
832		2.52377
833		2.52686
834		2.52991
835		2.53299
836		2.5361
837		2.53917
838		2.54225
839		2.54532
840		2.54839
841		2.55146
842		2.55453
843		2.5576
844		2.56067
845		2.56375
846		2.5668
847		2.56986
848		2.57291
849		2.57597
850		2.57974
851		2.58301
852		2.58636
853		2.58971
854		2.59278
855		2.59589
856		2.59899
857		2.60209
858		2.60516
859		2.60821
860		2.61128
861		2.61434
862		2.6174
863		2.62051
864		2.62356
865		2.62664
866		2.6297
867		2.63276
868		2.6358
869		2.63887
870		2.64197
871		2.64504
872		2.6481
873		2.65116
874		2.65422
875		2.658
876		2.66139
877		2.66451
878		2.66771
879		2.67081
880		2.67387
881		2.67694
882		2.68
883		2.68306
884		2.68615
885		2.68923
886		2.6923
887		2.69537
888		2.69842
889		2.70151
890		2.70458
891		2.70767
892		2.71073
893		2.7138
894		2.71683
895		2.71991
896		2.72297
897		2.72604
898		2.72913
899		2.7322
900		2.73588
901		2.73922
902		2.74236
903		2.74562
904		2.74879
905		2.75194
906		2.75511
907		2.75826
908		2.76138
909		2.76452
910		2.76759
911		2.77065
912		2.77372
913		2.7768
914		2.77988
915		2.78294
916		2.78604
917		2.78914
918		2.79221
919		2.79532
920		2.79843
921		2.80155
922		2.80468
923		2.80781
924		2.81094
925		2.81474
926		2.81794
927		2.82113
928		2.82438
929		2.82747
930		2.83054
931		2.83363
932		2.8367
933		2.8398
934		2.84288
935		2.84595
936		2.849
937		2.85218
938		2.85529
939		2.85837
940		2.86142
941		2.86449
942		2.86755
943		2.87063
944		2.87368
945		2.87673
946		2.87979
947		2.88284
948		2.88589
949		2.88898
950		2.89265
951		2.89608
952		2.89922
953		2.9025
954		2.90565
955		2.90883
956		2.91197
957		2.91511
958		2.91824
959		2.92132
960		2.92438
961		2.9275
962		2.9306
963		2.93368
964		2.93674
965		2.93982
966		2.94287
967		2.94597
968		2.94912
969		2.95228
970		2.9554
971		2.95847
972		2.96153
973		2.96462
974		2.96768
975		2.97157
976		2.97476
977		2.97799
978		2.98133
979		2.98441
980		2.98748
981		2.9906
982		2.99371
983		2.99681
984		2.99987
985		3.00294
986		3.006
987		3.00909
988		3.01214
989		3.0152
990		3.01826
991		3.02136
992		3.0244
993		3.02748
994		3.03053
995		3.03359
996		3.03665
997		3.0397
998		3.04277
999		3.04584
1000		3.0494
