t		Berechnungsdauer
0		0.569376
1		0.604488
2		0.639653
3		0.675847
4		0.719201
5		0.754429
6		0.789725
7		0.833941
8		0.870668
9		0.905455
10		0.946033
11		0.981273
12		1.01834
13		1.05624
14		1.09298
15		1.1282
16		1.16381
17		1.20856
18		1.24289
19		1.27682
20		1.31079
21		1.35164
22		1.38568
23		1.41958
24		1.46086
25		1.98815
26		2.02214
27		2.05607
28		2.09011
29		2.12679
30		2.1608
31		2.19277
32		2.22462
33		2.25693
34		2.28578
35		2.31454
36		2.34766
37		2.37771
38		2.40657
39		2.43528
40		2.46951
41		2.4985
42		2.52732
43		2.55608
44		2.58947
45		2.61998
46		2.64883
47		2.67755
48		2.71153
49		2.74066
50		3.18329
51		3.21209
52		3.24089
53		3.26963
54		3.3031
55		3.33267
56		3.36147
57		3.39023
58		3.4242
59		3.4544
60		3.48321
61		3.51199
62		3.54651
63		3.5762
64		3.60508
65		3.63384
66		3.6636
67		3.69312
68		3.72195
69		3.75067
70		3.78091
71		3.81075
72		3.83958
73		3.8684
74		3.8984
75		4.34033
76		4.36912
77		4.39785
78		4.42671
79		4.45721
80		4.48653
81		4.5153
82		4.54415
83		4.5738
84		4.60389
85		4.63271
86		4.66167
87		4.69209
88		4.72359
89		4.75244
90		4.78133
91		4.81036
92		4.8432
93		4.87202
94		4.90093
95		4.93142
96		4.96311
97		4.99191
98		5.02084
99		5.05216
100		5.49905
101		5.52782
102		5.55668
103		5.58541
104		5.61804
105		5.64918
106		5.67798
107		5.70675
108		5.74131
109		5.77082
110		5.79962
111		5.82834
112		5.86014
113		5.88904
114		5.91783
115		5.94662
116		5.97676
117		6.00647
118		6.03524
119		6.0641
120		6.09528
121		6.12441
122		6.15321
123		6.17957
124		6.20397
125		6.57449
126		6.5985
127		6.62226
128		6.64597
129		6.66965
130		6.69584
131		6.71952
132		6.74322
133		6.76691
134		6.79066
135		6.81698
136		6.8407
137		6.86437
138		6.88811
139		6.91179
140		6.93715
141		6.96089
142		6.98463
143		7.00831
144		7.03203
145		7.06146
146		7.08522
147		7.10888
148		7.13261
149		7.15631
150		7.52103
151		7.54476
152		7.5685
153		7.59231
154		7.61611
155		7.64602
156		7.66975
157		7.69344
158		7.71717
159		7.74086
160		7.76932
161		7.79344
162		7.81853
163		7.84221
164		7.86597
165		7.88966
166		7.91432
167		7.93876
168		7.96256
169		7.98623
170		8.00995
171		8.03488
172		8.06206
173		8.08573
174		8.10946
175		8.46885
176		8.49267
177		8.51636
178		8.54008
179		8.56377
180		8.58765
181		8.61156
182		8.63527
183		8.65893
184		8.68264
185		8.7064
186		8.73077
187		8.75446
188		8.77817
189		8.80182
190		8.82558
191		8.84998
192		8.87376
193		8.89747
194		8.92118
195		8.94575
196		8.97054
197		8.99423
198		9.01796
199		9.04165
200		9.39919
201		9.42291
202		9.44665
203		9.47034
204		9.49407
205		9.52079
206		9.54469
207		9.5684
208		9.59211
209		9.61577
210		9.64246
211		9.66618
212		9.6899
213		9.7136
214		9.73732
215		9.76592
216		9.78983
217		9.81348
218		9.83719
219		9.86088
220		9.88732
221		9.91098
222		9.9347
223		9.95836
224		9.98207
225		10.3405
226		10.3643
227		10.388
228		10.4117
229		10.4354
230		10.4607
231		10.4844
232		10.5082
233		10.5319
234		10.5556
235		10.5834
236		10.6071
237		10.6308
238		10.6545
239		10.6782
240		10.7041
241		10.7277
242		10.7515
243		10.7751
244		10.7988
245		10.8271
246		10.8508
247		10.8745
248		10.8982
249		10.9219
250		11.2838
251		11.3075
252		11.3312
253		11.3549
254		11.3786
255		11.4075
256		11.4312
257		11.4549
258		11.4786
259		11.5023
260		11.5323
261		11.5559
262		11.5797
263		11.6035
264		11.6272
265		11.6533
266		11.677
267		11.7007
268		11.7244
269		11.748
270		11.7744
271		11.7981
272		11.8218
273		11.8455
274		11.8692
275		12.2262
276		12.25
277		12.2736
278		12.2974
279		12.321
280		12.3473
281		12.3709
282		12.3946
283		12.4183
284		12.442
285		12.4698
286		12.4935
287		12.5172
288		12.5409
289		12.5646
290		12.5909
291		12.6148
292		12.6386
293		12.6622
294		12.6859
295		12.715
296		12.7387
297		12.7624
298		12.7861
299		12.8098
300		13.1736
301		13.1973
302		13.221
303		13.2447
304		13.2684
305		13.2969
306		13.3206
307		13.3443
308		13.368
309		13.3917
310		13.4202
311		13.4438
312		13.4675
313		13.4912
314		13.5149
315		13.5441
316		13.5678
317		13.5915
318		13.6152
319		13.6389
320		13.6658
321		13.6895
322		13.7132
323		13.7369
324		13.7606
325		14.1203
326		14.1442
327		14.1778
328		14.2116
329		14.2501
330		14.2839
331		14.3177
332		14.3516
333		14.3902
334		14.4241
335		14.4579
336		14.4932
337		14.5282
338		14.562
339		14.5958
340		14.6329
341		14.6668
342		14.7007
343		14.7345
344		14.7711
345		14.8048
346		14.8387
347		14.8727
348		14.9108
349		14.9445
350		15.4743
351		15.5083
352		15.5423
353		15.5763
354		15.6144
355		15.6483
356		15.6825
357		15.7217
358		15.756
359		15.7898
360		15.8237
361		15.8623
362		15.8962
363		15.93
364		15.9706
365		16.0048
366		16.0387
367		16.0726
368		16.1141
369		16.1479
370		16.1819
371		16.2236
372		16.2576
373		16.2915
374		16.3254
375		16.8674
376		16.9014
377		16.9354
378		16.97
379		17.0075
380		17.0415
381		17.0754
382		17.1153
383		17.1508
384		17.1847
385		17.2186
386		17.2602
387		17.294
388		17.3278
389		17.3695
390		17.4037
391		17.4375
392		17.4714
393		17.5081
394		17.542
395		17.576
396		17.6131
397		17.6469
398		17.6808
399		17.7146
400		18.2244
401		18.2532
402		18.282
403		18.3108
404		18.3418
405		18.3707
406		18.3995
407		18.4282
408		18.4571
409		18.4875
410		18.5163
411		18.5451
412		18.5755
413		18.6051
414		18.6339
415		18.6627
416		18.6918
417		18.7234
418		18.7522
419		18.781
420		18.8103
421		18.8408
422		18.8697
423		18.8985
424		18.9273
425		19.3759
426		19.4049
427		19.4338
428		19.4627
429		19.4964
430		19.5253
431		19.5542
432		19.5831
433		19.6177
434		19.6467
435		19.6756
436		19.7045
437		19.7387
438		19.7681
439		19.7968
440		19.8258
441		19.8593
442		19.8893
443		19.9181
444		19.947
445		19.977
446		20.007
447		20.0358
448		20.0647
449		20.096
450		20.5344
451		20.5632
452		20.5921
453		20.6209
454		20.6542
455		20.683
456		20.7119
457		20.7408
458		20.7743
459		20.8032
460		20.8321
461		20.861
462		20.8953
463		20.9243
464		20.9531
465		20.9821
466		21.0154
467		21.0443
468		21.0732
469		21.1021
470		21.138
471		21.1687
472		21.1976
473		21.2264
474		21.261
475		21.7145
476		21.7443
477		21.7732
478		21.8022
479		21.8348
480		21.8637
481		21.8926
482		21.9216
483		21.9539
484		21.983
485		22.0118
486		22.0407
487		22.0734
488		22.1024
489		22.1313
490		22.1572
491		22.1837
492		22.2077
493		22.2314
494		22.2551
495		22.2788
496		22.3062
497		22.33
498		22.3537
499		22.3775
500		22.7464
501		22.7702
502		22.7939
503		22.8176
504		22.8413
505		22.8686
506		22.8923
507		22.916
508		22.9397
509		22.9634
510		22.9897
511		23.0134
512		23.0371
513		23.0608
514		23.0845
515		23.1106
516		23.1344
517		23.1582
518		23.1819
519		23.2056
520		23.2329
521		23.258
522		23.2818
523		23.3055
524		23.3292
525		23.6964
526		23.7227
527		23.7465
528		23.7702
529		23.7939
530		23.8217
531		23.8454
532		23.8694
533		23.8932
534		23.9171
535		23.9454
536		23.9691
537		23.9928
538		24.0166
539		24.0404
540		24.0687
541		24.0924
542		24.1162
543		24.14
544		24.1637
545		24.1919
546		24.2156
547		24.2394
548		24.2632
549		24.2869
550		24.6518
551		24.6755
552		24.6992
553		24.7229
554		24.7466
555		24.7756
556		24.7993
557		24.823
558		24.8467
559		24.8703
560		24.8989
561		24.9226
562		24.9463
563		24.9699
564		24.9937
565		25.0212
566		25.045
567		25.0687
568		25.0925
569		25.1162
570		25.1439
571		25.1676
572		25.1915
573		25.2152
574		25.2389
575		25.6467
576		25.6744
577		25.6986
578		25.7224
579		25.7461
580		25.7746
581		25.7983
582		25.8221
583		25.8458
584		25.8731
585		25.897
586		25.9207
587		25.9444
588		25.9682
589		25.9929
590		26.0293
591		26.0567
592		26.0804
593		26.1041
594		26.1279
595		26.1539
596		26.1778
597		26.2015
598		26.2252
599		26.2488
600		26.6117
601		26.6354
602		26.6592
603		26.683
604		26.7067
605		26.735
606		26.7587
607		26.7825
608		26.8063
609		26.83
610		26.8585
611		26.8823
612		26.9061
613		26.9298
614		26.9535
615		26.9819
616		27.0056
617		27.0294
618		27.0531
619		27.0768
620		27.1053
621		27.129
622		27.1527
623		27.1764
624		27.2003
625		27.5597
626		27.5835
627		27.6072
628		27.6309
629		27.6547
630		27.683
631		27.7068
632		27.7305
633		27.7542
634		27.7779
635		27.8043
636		27.828
637		27.8517
638		27.8755
639		27.8993
640		27.9286
641		27.9523
642		27.976
643		27.9997
644		28.0234
645		28.052
646		28.0757
647		28.0994
648		28.1232
649		28.1468
650		28.5145
651		28.5383
652		28.562
653		28.5857
654		28.6095
655		28.6377
656		28.6614
657		28.6851
658		28.7088
659		28.7325
660		28.7586
661		28.7832
662		28.807
663		28.8307
664		28.8544
665		28.8833
666		28.907
667		28.9307
668		28.9544
669		28.9781
670		29.0049
671		29.0286
672		29.0523
673		29.076
674		29.0997
675		29.458
676		29.4817
677		29.5055
678		29.5293
679		29.553
680		29.5801
681		29.6038
682		29.6275
683		29.6513
684		29.675
685		29.7023
686		29.726
687		29.7498
688		29.7735
689		29.7972
690		29.825
691		29.8487
692		29.8725
693		29.8962
694		29.9199
695		29.9471
696		29.9709
697		29.9946
698		30.0184
699		30.0421
700		30.3687
701		30.39
702		30.4114
703		30.4327
704		30.4541
705		30.4759
706		30.5007
707		30.5219
708		30.5433
709		30.5646
710		30.5859
711		30.6117
712		30.633
713		30.6543
714		30.6756
715		30.6969
716		30.7228
717		30.7441
718		30.7654
719		30.7868
720		30.8081
721		30.8319
722		30.8532
723		30.8745
724		30.8959
725		31.2167
726		31.2381
727		31.2594
728		31.2807
729		31.3021
730		31.3257
731		31.3481
732		31.3695
733		31.3908
734		31.4121
735		31.4337
736		31.457
737		31.4783
738		31.4996
739		31.521
740		31.5424
741		31.5663
742		31.5878
743		31.6093
744		31.6306
745		31.6519
746		31.674
747		31.6968
748		31.7181
749		31.7394
750		32.059
751		32.0803
752		32.1016
753		32.123
754		32.1443
755		32.1665
756		32.1891
757		32.2103
758		32.2317
759		32.253
760		32.2743
761		32.2977
762		32.319
763		32.3403
764		32.3618
765		32.3831
766		32.4084
767		32.4299
768		32.4517
769		32.4731
770		32.4944
771		32.5177
772		32.5399
773		32.5612
774		32.5868
775		32.9134
776		32.9393
777		32.9627
778		32.9844
779		33.0059
780		33.0293
781		33.0517
782		33.073
783		33.0943
784		33.1167
785		33.1391
786		33.1633
787		33.1858
788		33.2072
789		33.2284
790		33.2509
791		33.2771
792		33.2984
793		33.3197
794		33.3412
795		33.3629
796		33.3937
797		33.4155
798		33.4371
799		33.4597
800		33.7903
801		33.8125
802		33.8339
803		33.8553
804		33.8768
805		33.9053
806		33.9268
807		33.9482
808		33.9695
809		33.991
810		34.0156
811		34.0383
812		34.0596
813		34.0809
814		34.103
815		34.1284
816		34.157
817		34.1807
818		34.2046
819		34.229
820		34.2569
821		34.2807
822		34.3046
823		34.3284
824		34.3523
825		34.7175
826		34.7413
827		34.765
828		34.7887
829		34.8124
830		34.8407
831		34.8644
832		34.8881
833		34.9118
834		34.9356
835		34.9637
836		34.9876
837		35.0113
838		35.035
839		35.0588
840		35.0856
841		35.1093
842		35.133
843		35.157
844		35.1808
845		35.2084
846		35.2322
847		35.2559
848		35.2796
849		35.3034
850		35.7305
851		35.7529
852		35.7766
853		35.8003
854		35.824
855		35.8499
856		35.8739
857		35.8976
858		35.9213
859		35.945
860		35.971
861		35.9946
862		36.0184
863		36.0421
864		36.0659
865		36.0929
866		36.1167
867		36.1404
868		36.1643
869		36.188
870		36.2138
871		36.2375
872		36.2613
873		36.2851
874		36.3088
875		36.6774
876		36.7012
877		36.7248
878		36.7486
879		36.7723
880		36.8003
881		36.824
882		36.8478
883		36.8715
884		36.8952
885		36.9234
886		36.9471
887		36.9708
888		36.9946
889		37.0183
890		37.047
891		37.0707
892		37.0944
893		37.1181
894		37.1418
895		37.17
896		37.1938
897		37.2175
898		37.2412
899		37.2649
900		37.6463
901		37.67
902		37.6937
903		37.7174
904		37.7411
905		37.7689
906		37.7927
907		37.8164
908		37.8401
909		37.8638
910		37.8912
911		37.9149
912		37.9387
913		37.9624
914		37.9861
915		38.0125
916		38.0362
917		38.0599
918		38.0836
919		38.1072
920		38.1339
921		38.1576
922		38.1813
923		38.205
924		38.2287
925		38.5863
926		38.6101
927		38.6338
928		38.6575
929		38.6811
930		38.7077
931		38.7313
932		38.7551
933		38.7787
934		38.8024
935		38.8295
936		38.8532
937		38.8768
938		38.9005
939		38.9242
940		38.95
941		38.9736
942		38.9973
943		39.021
944		39.0447
945		39.0735
946		39.0972
947		39.1209
948		39.1446
949		39.1682
950		39.5297
951		39.5535
952		39.5773
953		39.601
954		39.6247
955		39.6533
956		39.6771
957		39.7008
958		39.7245
959		39.7482
960		39.7768
961		39.8005
962		39.8242
963		39.8479
964		39.8716
965		39.9002
966		39.9239
967		39.9476
968		39.9713
969		39.995
970		40.0235
971		40.0472
972		40.0709
973		40.0946
974		40.1183
975		40.5258
976		40.5572
977		40.5834
978		40.6072
979		40.632
980		40.6577
981		40.6815
982		40.7052
983		40.7289
984		40.7576
985		40.7833
986		40.807
987		40.8307
988		40.8544
989		40.8844
990		40.9081
991		40.9318
992		40.9554
993		40.9793
994		41.0093
995		41.033
996		41.0567
997		41.0804
998		41.1041
999		41.1334
1000		41.4957
